t_iso io_some_avg10 io_full_avg10 cpu_some_avg10 loadavg1 vllm_running
2026-09-11T11:46:05+08:00 32.47 32.47 0.00 0.95 0.0
2026-09-11T11:46:13+08:00 12.60 12.60 0.00 0.96 1.0
2026-09-11T11:46:23+08:00 5.66 5.66 0.00 0.97 1.0
2026-09-11T11:46:33+08:00 2.72 2.72 0.00 0.97 1.0
2026-09-11T11:46:43+08:00 1.00 1.00 0.00 0.98 1.0
2026-09-11T11:46:50+08:00 0.45 0.45 0.00 0.98 1.0
2026-09-11T11:47:00+08:00 1.27 1.27 0.00 0.98 1.0
2026-09-11T11:47:11+08:00 1.81 1.81 0.00 1.07 1.0
2026-09-11T11:47:18+08:00 2.15 2.15 0.00 1.13 1.0
2026-09-11T11:47:28+08:00 0.91 0.91 0.00 1.11 1.0
2026-09-11T11:47:38+08:00 0.60 0.60 0.00 1.09 1.0
2026-09-11T11:47:46+08:00 0.50 0.50 0.00 1.08 1.0
2026-09-11T11:47:56+08:00 0.54 0.54 0.00 1.15 1.0
2026-09-11T11:48:06+08:00 0.39 0.39 0.00 1.12 1.0
2026-09-11T11:48:13+08:00 0.14 0.14 0.00 1.10 1.0
2026-09-11T11:48:23+08:00 0.25 0.25 0.00 1.09 1.0
2026-09-11T11:48:33+08:00 0.11 0.11 0.00 1.07 1.0
2026-09-11T11:48:43+08:00 0.36 0.36 0.00 1.06 1.0
2026-09-11T11:48:51+08:00 0.16 0.16 0.00 1.05 1.0
2026-09-11T11:49:01+08:00 0.05 0.05 0.00 1.04 1.0
2026-09-11T11:49:11+08:00 0.02 0.02 0.00 1.04 1.0
2026-09-11T11:49:18+08:00 0.00 0.00 0.00 1.03 1.0
2026-09-11T11:49:28+08:00 0.00 0.00 0.00 1.02 1.0
2026-09-11T11:49:38+08:00 0.00 0.00 0.00 0.94 1.0
2026-09-11T11:49:46+08:00 0.90 0.90 0.00 0.95 1.0
2026-09-11T11:49:56+08:00 0.81 0.81 0.00 0.96 1.0
2026-09-11T11:50:06+08:00 8.54 8.54 0.18 0.96 0.0
2026-09-11T11:50:13+08:00 5.62 5.62 0.06 0.97 16.0
2026-09-11T11:50:23+08:00 2.07 2.07 0.02 0.98 11.0
2026-09-11T11:50:33+08:00 1.12 1.12 0.00 0.98 25.0
2026-09-11T11:50:44+08:00 0.53 0.53 0.00 0.98 15.0
2026-09-11T11:50:51+08:00 0.24 0.24 0.00 0.99 22.0
2026-09-11T11:51:01+08:00 1.83 1.83 0.00 1.06 20.0
2026-09-11T11:51:11+08:00 0.67 0.67 0.00 1.05 12.0
2026-09-11T11:51:19+08:00 0.98 0.98 0.00 1.04 14.0
2026-09-11T11:51:29+08:00 0.44 0.44 0.00 1.04 17.0
2026-09-11T11:51:39+08:00 0.19 0.19 0.00 1.03 15.0
2026-09-11T11:51:46+08:00 0.48 0.48 0.00 1.10 15.0
2026-09-11T11:51:56+08:00 0.54 0.54 0.00 1.16 21.0
2026-09-11T11:52:06+08:00 0.44 0.44 0.00 1.14 10.0
2026-09-11T11:52:14+08:00 0.16 0.16 0.00 1.12 13.0
2026-09-11T11:52:24+08:00 0.05 0.05 0.00 1.10 12.0
2026-09-11T11:52:34+08:00 0.26 0.26 0.00 1.08 16.0
2026-09-11T11:52:44+08:00 1.29 1.29 0.00 1.07 7.0
2026-09-11T11:52:51+08:00 0.57 0.57 0.00 1.06 14.0
2026-09-11T11:53:01+08:00 0.31 0.31 0.00 1.05 20.0
2026-09-11T11:53:11+08:00 0.35 0.35 0.00 1.04 16.0
2026-09-11T11:53:19+08:00 1.94 1.94 0.00 1.03 16.0
2026-09-11T11:53:29+08:00 4.25 4.25 0.00 1.03 26.0
2026-09-11T11:53:39+08:00 2.68 2.68 0.00 1.02 17.0
2026-09-11T11:53:47+08:00 2.76 2.76 0.00 1.02 27.0
2026-09-11T11:53:57+08:00 1.01 1.01 0.00 0.94 16.0
2026-09-11T11:54:07+08:00 5.03 5.03 0.00 0.95 10.0
2026-09-11T11:54:14+08:00 2.54 2.54 0.00 1.03 14.0
2026-09-11T11:54:24+08:00 2.51 2.51 0.00 1.02 15.0
2026-09-11T11:54:34+08:00 2.54 2.54 0.00 1.02 18.0
2026-09-11T11:54:44+08:00 0.93 0.93 0.00 1.10 27.0
2026-09-11T11:54:52+08:00 0.41 0.41 0.00 1.08 40.0
2026-09-11T11:55:02+08:00 0.15 0.15 0.00 1.00 40.0
2026-09-11T11:55:12+08:00 0.35 0.35 0.00 1.00 39.0
2026-09-11T11:55:19+08:00 0.15 0.15 0.00 1.00 39.0
2026-09-11T11:55:29+08:00 0.05 0.05 0.00 0.92 38.0
2026-09-11T11:55:39+08:00 0.34 0.34 0.00 0.93 40.0
2026-09-11T11:55:47+08:00 0.27 0.27 0.00 0.94 40.0
2026-09-11T11:55:57+08:00 0.10 0.10 0.00 0.95 40.0
2026-09-11T11:56:07+08:00 0.04 0.04 0.00 0.96 39.0
