t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789164440.156,0,0,64810,64810,0,0,0,0,8057.948
1789164445.159,0,0,64810,64810,0,0,0,0,8062.950
1789164450.160,47,0,64903,64856,0,0,0,0,8067.952
1789164455.161,45,0,64991,64946,0,0,0,0,8072.952
1789164457.679,44,0,65079,65035,0,0,0,0,8077.953
1789164462.680,56,0,65181,65125,0,0,0,0,8082.954
1789164467.681,58,0,65280,65222,0,0,0,0,8087.955
1789164472.682,54,0,65372,65318,0,0,0,0,8092.956
1789164477.705,61,0,65473,65412,0,0,0,0,8097.979
1789164482.708,50,0,65576,65526,0,0,0,0,8102.982
1789164487.712,69,0,65678,65609,0,0,0,0,8107.986
1789164492.714,57,0,65776,65719,0,0,0,0,8112.988
1789164497.720,64,0,65883,65819,0,0,0,0,8117.994
1789164499.070,42,0,65968,65926,0,0,0,0,8122.995
1789164504.071,66,0,66076,66010,0,0,0,0,8127.996
1789164509.072,67,0,66190,66123,0,0,0,0,8132.998
1789164514.076,38,0,66271,66233,0,0,0,0,8138.001
1789164519.077,59,0,66352,66293,0,0,0,0,8143.002
1789164524.078,60,0,66454,66394,0,0,0,0,8148.003
1789164529.080,52,0,66556,66504,0,0,0,0,8153.005
1789164531.601,54,0,66652,66598,0,0,0,0,8158.007
1789164536.602,73,0,66772,66699,0,0,0,0,8163.008
1789164541.603,56,0,66861,66805,0,0,0,0,8168.009
1789164546.603,71,0,66975,66904,0,0,0,0,8173.010
1789164551.604,51,0,67075,67024,0,0,0,0,8178.011
1789164556.606,69,0,67189,67120,0,0,0,0,8183.012
1789164559.125,68,0,67299,67231,0,0,0,0,8188.013
1789164564.127,64,0,67397,67333,0,0,0,0,8193.015
1789164569.128,63,0,67501,67438,0,0,0,0,8198.016
1789164574.129,51,0,67595,67544,0,0,0,0,8203.017
1789164579.130,57,0,67697,67640,0,0,0,0,8208.018
1789164584.132,61,0,67805,67744,0,0,0,0,8213.020
1789164589.133,61,0,67912,67851,0,0,0,0,8218.021
1789164591.654,55,0,68003,67948,0,0,0,0,8223.022
1789164596.655,69,0,68110,68041,0,0,0,0,8228.023
1789164601.656,47,0,68207,68160,0,0,0,0,8233.024
1789164606.658,62,0,68305,68243,0,0,0,0,8238.026
1789164611.659,66,0,68412,68346,0,0,0,0,8243.027
1789164616.662,46,0,68497,68451,0,0,0,0,8248.030
1789164619.183,51,0,68601,68550,0,0,0,0,8253.031
1789164624.185,48,0,68689,68641,0,0,0,0,8258.034
1789164629.188,68,0,68800,68732,0,0,0,0,8263.037
1789164634.191,62,0,68899,68837,0,0,0,0,8268.039
1789164639.192,65,0,69004,68939,0,0,0,0,8273.040
1789164644.194,47,0,69096,69049,0,0,0,0,8278.043
1789164649.195,55,0,69195,69140,0,0,0,0,8283.044
1789164651.716,58,0,69293,69235,0,0,0,0,8288.045
1789164656.717,50,0,69386,69336,0,0,0,0,8293.046
1789164661.719,70,0,69501,69431,0,0,0,0,8298.047
1789164666.720,64,0,69611,69547,0,0,0,0,8303.048
1789164671.720,60,0,69713,69653,0,0,0,0,8308.049
1789164676.722,67,0,69823,69756,0,0,0,0,8313.050
1789164679.242,63,0,69921,69858,0,0,0,0,8318.052
1789164684.244,61,0,70026,69965,0,0,0,0,8323.053
1789164689.246,58,0,70115,70057,0,0,0,0,8328.055
1789164694.247,79,0,70230,70151,0,0,0,0,8333.056
1789164699.248,78,0,70337,70259,0,0,0,0,8338.057
1789164704.249,51,0,70429,70378,0,0,0,0,8343.058
1789164709.251,56,0,70529,70473,0,0,0,0,8348.060
1789164711.772,43,0,70614,70571,0,0,0,0,8353.061
1789164716.776,42,0,70709,70667,0,0,0,0,8358.065
1789164721.777,60,0,70809,70749,0,0,0,0,8363.066
1789164726.778,0,0,70837,70837,0,0,0,0,8368.067
1789164731.782,0,0,70837,70837,0,0,0,0,8373.071
1789164736.788,0,0,70837,70837,0,0,0,0,8378.077
1789164739.287,0,0,70837,70837,0,0,0,0,8383.078
1789164744.288,0,0,70837,70837,0,0,0,0,8388.079
1789164749.289,0,0,70837,70837,0,0,0,0,8393.080
1789164754.291,0,0,70837,70837,0,0,0,0,8398.082
