t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789162566.390,0.0,0.0,0.0,3734241.0,96.0,3734241.0,4564956.0,34583.0,0.0,,,,6027.134
1789162571.400,0.0,0.0,0.0,3734241.0,96.0,3734241.0,4564956.0,34583.0,0.0,,,,6032.143
1789162573.929,51.0,0.0,0.12447434819175773,3740937.0,96.0,3740937.0,4570075.0,34594.0,0.0,,,,6037.154
1789162578.942,56.0,0.0,0.12720773759461734,3751737.0,96.0,3751629.0,4582188.0,34689.0,0.0,,,,6042.167
1789162583.947,67.0,0.0,0.15601345668629096,3763509.0,96.0,3763509.0,4596079.0,34787.0,0.0,,,,6047.171
1789162588.952,45.0,0.0,0.10576114381833468,3773337.0,96.0,3773121.0,4609602.0,34900.0,0.0,,,,6052.177
1789162593.958,37.0,0.0,0.0832632464255677,3782625.0,96.0,3782625.0,4621304.0,34994.0,0.0,,,,6057.183
1789162598.962,52.0,0.0,0.12531539108494538,3793533.0,96.0,3793533.0,4634098.0,35080.0,0.0,,,,6062.187
1789162601.485,61.0,0.0,0.14234650967199325,3805197.0,96.0,3805089.0,4647429.0,35179.0,0.0,,,,6067.192
1789162606.490,68.0,0.0,0.1734650967199327,3816429.0,96.0,3816321.0,4661765.0,35276.0,0.0,,,,6072.196
1789162611.494,65.0,0.0,0.159798149705635,3827121.0,96.0,3827121.0,4674512.0,35378.0,0.0,,,,6077.201
1789162616.499,68.0,0.0,0.16316232127838515,3837921.0,96.0,3837813.0,4687268.0,35475.0,0.0,,,,6082.205
1789162621.503,69.0,0.0,0.16274179983179138,3849369.0,96.0,3849261.0,4700972.0,35580.0,0.0,,,,6087.210
1789162626.508,68.0,0.0,0.165475189234651,3860385.0,96.0,3860385.0,4714907.0,35683.0,0.0,,,,6092.214
1789162631.513,61.0,0.0,0.15033641715727497,3871509.0,96.0,3871401.0,4729059.0,35793.0,0.0,,,,6097.219
1789162636.517,68.0,0.0,0.1652649285113541,3882309.0,96.0,3882201.0,4741628.0,35886.0,0.0,,,,6102.224
1789162641.524,45.0,0.0,0.11459209419680405,3892245.0,96.0,3892245.0,4755734.0,36001.0,0.0,,,,6107.231
1789162646.529,54.0,0.0,0.12447434819175773,3902721.0,96.0,3902721.0,4766962.0,36089.0,0.0,,,,6112.235
1789162647.881,64.0,0.0,0.14507989907485286,3914277.0,96.0,3914169.0,4780175.0,36186.0,0.0,,,,6117.240
1789162652.885,63.0,0.0,0.1555929352396972,3924969.0,96.0,3924969.0,4794345.0,36286.0,0.0,,,,6122.244
1789162657.890,76.0,0.0,0.17746005046257363,3936633.0,96.0,3936633.0,4807029.0,36381.0,0.0,,,,6127.249
1789162662.895,50.0,0.0,0.11543313708999159,3946245.0,96.0,3946245.0,4820525.0,36496.0,0.0,,,,6132.254
1789162667.901,52.0,0.0,0.12195121951219512,3955965.0,96.0,3955965.0,4832404.0,36584.0,0.0,,,,6137.260
1789162672.905,50.0,0.0,0.1166947014297729,3965793.0,96.0,3965793.0,4844510.0,36677.0,0.0,,,,6142.264
1789162675.431,61.0,0.0,0.14234650967199325,3975729.0,96.0,3975729.0,4855929.0,36758.0,0.0,,,,6147.270
1789162680.435,61.0,0.0,0.1501261564339781,3987285.0,96.0,3987285.0,4870572.0,36865.0,0.0,,,,6152.274
1789162685.441,64.0,0.0,0.14507989907485286,3998949.0,96.0,3998949.0,4883717.0,36970.0,0.0,,,,6157.280
1789162690.445,62.0,0.0,0.13919259882253998,4010181.0,96.0,4010181.0,4897483.0,37076.0,0.0,,,,6162.285
1789162695.450,63.0,0.0,0.14402859545836832,4020765.0,96.0,4020549.0,4910599.0,37173.0,0.0,,,,6167.289
1789162700.454,47.0,0.0,0.11921783010933562,4029837.0,96.0,4029621.0,4923657.0,37273.0,0.0,,,,6172.293
1789162705.459,51.0,0.0,0.11858704793944486,4039881.0,96.0,4039773.0,4934905.0,37362.0,0.0,,,,6177.298
1789162707.981,60.0,0.0,0.1457106812447435,4050465.0,96.0,4050357.0,4947720.0,37451.0,0.0,,,,6182.302
1789162712.986,54.0,0.0,0.12804878048780488,4062129.0,96.0,4061913.0,4962113.0,37565.0,0.0,,,,6187.308
1789162717.991,41.0,0.0,0.09840201850294361,4070769.0,96.0,4070769.0,4973574.0,37658.0,0.0,,,,6192.312
1789162722.995,53.0,0.0,0.12300252312867954,4080489.0,96.0,4080381.0,4984396.0,37736.0,0.0,,,,6197.317
1789162728.000,46.0,0.0,0.10723296888141298,4089453.0,96.0,4089453.0,4995846.0,37826.0,0.0,,,,6202.321
1789162733.004,63.0,0.0,0.14949537426408743,4100253.0,96.0,4100145.0,5008121.0,37909.0,0.0,,,,6207.325
1789162735.530,69.0,0.0,0.15895710681244746,4112241.0,96.0,4112241.0,5021976.0,38014.0,0.0,,,,6212.330
1789162740.535,57.0,0.0,0.1318334735071489,4122933.0,192.0,4122933.0,5035963.0,38125.0,0.0,,,,6217.336
1789162745.540,55.0,0.0,0.1345668629100084,4133193.0,192.0,4133193.0,5049186.0,38222.0,0.0,,,,6222.341
1789162750.550,69.0,0.0,0.16463414634146345,4144857.0,192.0,4144749.0,5062299.0,38316.0,0.0,,,,6227.350
1789162755.556,58.0,0.0,0.13835155592935244,4155441.0,192.0,4155441.0,5075991.0,38425.0,0.0,,,,6232.356
1789162760.564,72.0,0.0,0.16778805719091672,4168077.0,192.0,4167969.0,5090206.0,38528.0,0.0,,,,6237.365
1789162763.090,58.0,0.0,0.14066442388561817,4178769.0,192.0,4178769.0,5104655.0,38641.0,0.0,,,,6242.372
1789162768.096,65.0,0.0,0.15033641715727497,4190217.0,192.0,4190217.0,5117652.0,38740.0,0.0,,,,6247.378
1789162773.104,55.0,0.0,0.1303616484440706,4201017.0,192.0,4200909.0,5131786.0,38850.0,0.0,,,,6252.387
1789162778.113,56.0,0.0,0.12846930193439865,4211709.0,192.0,4211709.0,5144461.0,38948.0,0.0,,,,6257.395
1789162783.126,54.0,0.0,0.1251051303616485,4221321.0,192.0,4221321.0,5156422.0,39039.0,0.0,,,,6262.409
1789162788.133,57.0,0.0,0.1389823380992431,4232661.0,192.0,4232661.0,5170573.0,39141.0,0.0,,,,6267.416
1789162793.148,56.0,0.0,0.12825904121110177,4243785.0,192.0,4243569.0,5183618.0,39245.0,0.0,,,,6272.431
1789162798.156,69.0,0.0,0.16589571068124476,4256421.0,192.0,4256421.0,5198707.0,39349.0,0.0,,,,6277.439
1789162803.184,57.0,0.0,0.12615643397813292,4267653.0,192.0,4267545.0,5212467.0,39465.0,0.0,,,,6282.466
1789162808.192,56.0,0.0,0.13435660218671153,4278561.0,192.0,4278561.0,5226581.0,39567.0,0.0,,,,6287.475
1789162809.544,67.0,0.0,0.1543313708999159,4291197.0,192.0,4290873.0,5240868.0,39673.0,0.0,,,,6292.480
1789162814.561,54.0,0.0,0.1251051303616485,4301565.0,192.0,4301457.0,5254662.0,39782.0,0.0,,,,6297.497
1789162819.578,56.0,0.0,0.13099243061396126,4312473.0,192.0,4312365.0,5267782.0,39881.0,0.0,,,,6302.514
1789162824.587,57.0,0.0,0.12867956265769553,4323705.0,192.0,4323705.0,5281134.0,39984.0,0.0,,,,6307.522
1789162829.791,69.0,0.0,0.15349032800672835,4336449.0,192.0,4336449.0,5295635.0,40090.0,0.0,,,,6312.726
1789162834.800,68.0,0.0,0.16715727502102606,4347573.0,192.0,4347573.0,5310491.0,40194.0,0.0,,,,6317.735
1789162837.332,48.0,0.0,0.11480235492010094,4357293.0,192.0,4357293.0,5323289.0,40304.0,0.0,,,,6322.747
1789162842.343,64.0,0.0,0.14423885618166532,4369173.0,192.0,4368957.0,5336145.0,40398.0,0.0,,,,6327.758
1789162847.354,53.0,0.0,0.12594617325483604,4378893.0,192.0,4378785.0,5349326.0,40499.0,0.0,,,,6332.769
1789162852.486,1.0,0.0,0.0031539108494532675,4385157.0,192.0,4385157.0,5360515.0,40609.0,0.0,,,,6337.901
1789162857.548,0.0,0.0,0.0,4385157.0,192.0,4385157.0,5360520.0,40610.0,0.0,,,,6342.963
1789162862.562,0.0,0.0,0.0,4385157.0,192.0,4385157.0,5360520.0,40610.0,0.0,,,,6347.976
1789162868.315,0.0,0.0,0.0,4385157.0,192.0,4385157.0,5360520.0,40610.0,0.0,,,,6353.730
1789162870.869,0.0,0.0,0.0,4385157.0,192.0,4385157.0,5360520.0,40610.0,0.0,,,,6358.766
1789162875.923,0.0,0.0,0.0,4385157.0,192.0,4385157.0,5360520.0,40610.0,0.0,,,,6363.819
1789162880.983,0.0,0.0,0.0,4385157.0,192.0,4385157.0,5360520.0,40610.0,0.0,,,,6368.880
