t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789192881.962,0,0,100,100,0,0,0,0,38855.013
1789192884.541,0,0,100,100,0,0,0,0,38860.072
1789192889.542,0,0,100,100,0,0,0,0,38865.073
1789192894.543,1,0,102,101,0,0,0,0,38870.074
1789192899.544,1,0,106,105,0,0,0,0,38875.075
1789192904.546,1,0,110,109,0,0,0,0,38880.077
1789192909.547,1,0,114,113,0,0,0,0,38885.078
1789192914.548,1,0,118,117,0,0,0,0,38890.079
1789192917.069,1,0,122,121,0,0,0,0,38895.081
1789192922.070,1,0,126,125,0,0,0,0,38900.082
1789192927.072,1,0,130,129,0,0,0,0,38905.084
1789192932.073,1,0,134,133,0,0,0,0,38910.085
1789192937.074,1,0,138,137,0,0,0,0,38915.086
1789192942.075,1,0,142,141,0,0,0,0,38920.086
1789192944.600,1,0,147,146,0,0,0,0,38925.093
1789192949.602,1,0,150,149,0,0,0,0,38930.095
1789192954.603,1,0,155,154,0,0,0,0,38935.097
1789192959.605,1,0,159,158,0,0,0,0,38940.098
1789192964.606,1,0,163,162,0,0,0,0,38945.099
1789192969.608,1,0,167,166,0,0,0,0,38950.101
1789192974.609,1,0,172,171,0,0,0,0,38955.102
1789192977.130,1,0,176,175,0,0,0,0,38960.104
1789192982.132,1,0,181,180,0,0,0,0,38965.105
1789192987.133,1,0,185,184,0,0,0,0,38970.107
1789192992.135,1,0,189,188,0,0,0,0,38975.108
1789192997.136,1,0,193,192,0,0,0,0,38980.110
1789193002.137,1,0,196,195,0,0,0,0,38985.111
1789193004.637,1,0,200,199,0,0,0,0,38990.113
1789193009.685,1,0,204,203,0,0,0,0,38995.161
1789193014.692,1,0,207,206,0,0,0,0,39000.168
1789193019.722,1,0,211,210,0,0,0,0,39005.198
1789193024.723,1,0,215,214,0,0,0,0,39010.199
1789193029.726,1,0,220,219,0,0,0,0,39015.202
1789193034.728,1,0,224,223,0,0,0,0,39020.204
1789193037.250,1,0,228,227,0,0,0,0,39025.205
1789193042.251,1,0,232,231,0,0,0,0,39030.206
1789193047.253,1,0,236,235,0,0,0,0,39035.207
1789193052.253,1,0,239,238,0,0,0,0,39040.208
1789193057.255,1,0,242,241,0,0,0,0,39045.209
1789193062.256,1,0,247,246,0,0,0,0,39050.211
1789193064.777,1,0,251,250,0,0,0,0,39055.212
1789193069.779,1,0,255,254,0,0,0,0,39060.213
1789193074.780,1,0,258,257,0,0,0,0,39065.214
1789193079.781,1,0,262,261,0,0,0,0,39070.216
1789193084.782,1,0,265,264,0,0,0,0,39075.217
1789193089.784,1,0,268,267,0,0,0,0,39080.218
1789193094.785,1,0,272,271,0,0,0,0,39085.220
1789193097.300,1,0,276,275,0,0,0,0,39090.221
1789193102.301,1,0,280,279,0,0,0,0,39095.222
