t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1789034968.370,0.0,0.0,0.0,1502529.0,0.0,1502529.0,1837308.0,13919.0
1789034971.045,0.0,0.0,0.0,1502529.0,0.0,1502529.0,1837308.0,13919.0
1789034976.050,19.0,0.0,0.11105121293800535,1504581.0,0.0,1504581.0,1838416.0,13919.0
1789034981.055,36.0,0.0,0.19568733153638818,1510737.0,0.0,1510737.0,1844268.0,13959.0
1789034986.059,40.0,18.0,0.2512129380053908,1516677.0,0.0,1516677.0,1852165.0,14010.0
1789034991.064,40.0,2.0,0.22048517520215638,1524021.0,0.0,1523913.0,1860217.0,14078.0
1789034996.069,39.0,11.0,0.2512129380053908,1529853.0,0.0,1529853.0,1868523.0,14133.0
1789034998.662,40.0,11.0,0.22964959568733156,1537197.0,0.0,1537197.0,1876615.0,14200.0
1789035003.674,40.0,5.0,0.2571428571428571,1543353.0,0.0,1543353.0,1884918.0,14257.0
1789035008.678,32.0,0.0,0.18490566037735845,1549509.0,0.0,1549509.0,1892322.0,14322.0
1789035013.683,39.0,3.0,0.24366576819407004,1555665.0,0.0,1555665.0,1899853.0,14372.0
1789035018.688,28.0,0.0,0.16495956873315365,1560957.0,0.0,1560849.0,1906686.0,14432.0
1789035023.692,39.0,1.0,0.24851752021563345,1567113.0,0.0,1567113.0,1913987.0,14478.0
1789035026.292,39.0,0.0,0.23989218328840967,1573917.0,0.0,1573809.0,1922038.0,14541.0
1789035031.297,26.0,0.0,0.15040431266846366,1579641.0,0.0,1579641.0,1929591.0,14607.0
1789035036.302,32.0,0.0,0.20323450134770893,1585473.0,0.0,1585473.0,1936782.0,14655.0
1789035041.309,38.0,0.0,0.24312668463611864,1591521.0,0.0,1591521.0,1943913.0,14705.0
1789035046.314,35.0,0.0,0.20539083557951487,1598109.0,0.0,1598001.0,1951613.0,14769.0
1789035051.319,32.0,0.0,0.20485175202156336,1603617.0,0.0,1603617.0,1959052.0,14823.0
1789035053.851,35.0,0.0,0.21940700808625335,1610097.0,0.0,1610097.0,1966653.0,14880.0
1789035058.865,40.0,0.0,0.23719676549865232,1616901.0,0.0,1616901.0,1974225.0,14938.0
1789035063.871,37.0,0.0,0.22749326145552562,1623057.0,0.0,1623057.0,1982231.0,14998.0
1789035068.875,40.0,1.0,0.22857142857142854,1629753.0,0.0,1629645.0,1989703.0,15057.0
1789035073.880,39.0,2.0,0.24258760107816713,1635801.0,0.0,1635693.0,1997786.0,15114.0
1789035078.886,27.0,0.0,0.16334231805929922,1641525.0,0.0,1641525.0,2005340.0,15179.0
1789035081.571,36.0,0.0,0.22479784366576816,1647465.0,0.0,1647465.0,2012240.0,15225.0
1789035086.582,31.0,0.0,0.19083557951482477,1653513.0,0.0,1653405.0,2019820.0,15286.0
1789035091.587,36.0,0.0,0.2161725067385445,1659993.0,0.0,1659993.0,2027263.0,15341.0
1789035096.592,40.0,0.0,0.23881401617250675,1666149.0,0.0,1666149.0,2034492.0,15394.0
1789035101.597,40.0,3.0,0.23935309973045826,1672629.0,0.0,1672629.0,2042429.0,15454.0
1789035106.601,36.0,0.0,0.2221024258760108,1678785.0,0.0,1678677.0,2050396.0,15515.0
1789035109.216,37.0,0.0,0.22964959568733156,1685265.0,0.0,1685157.0,2058310.0,15574.0
1789035114.220,27.0,0.0,0.1617250673854448,1689369.0,0.0,1689369.0,2063806.0,15622.0
1789035119.225,33.0,0.0,0.20053908355795147,1695093.0,0.0,1695093.0,2070503.0,15669.0
1789035124.259,39.0,11.0,0.2366576819407008,1701897.0,0.0,1701789.0,2078319.0,15726.0
