t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,t_mono
1789088905.189,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,20863.741
1789088910.213,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,20868.765
1789088915.350,18.0,0.0,0.11428571428571432,12549.0,0.0,12549.0,14663.0,101.0,20873.902
1789088920.377,11.0,0.0,0.06630727762803235,15897.0,0.0,15897.0,19059.0,139.0,20878.929
1789088925.701,14.0,0.0,0.08625336927223715,19245.0,0.0,19245.0,22992.0,167.0,20884.253
1789088930.738,15.0,0.0,0.08840970350404309,21945.0,0.0,21945.0,26105.0,191.0,20889.290
1789088933.400,28.0,0.0,0.17088948787061997,26697.0,0.0,26697.0,31130.0,222.0,20894.435
1789088938.405,13.0,0.0,0.08409703504043131,29613.0,0.0,29613.0,35854.0,264.0,20899.440
1789088943.409,19.0,0.0,0.11105121293800535,32853.0,0.0,32853.0,39105.0,288.0,20904.445
1789088948.414,12.0,0.0,0.07169811320754715,35013.0,0.0,35013.0,42329.0,315.0,20909.449
1789088953.419,16.0,0.0,0.09757412398921828,38145.0,0.0,38145.0,45927.0,340.0,20914.454
1789088958.424,13.0,0.0,0.0792452830188679,41061.0,0.0,41061.0,49696.0,370.0,20919.460
1789088963.430,14.0,0.0,0.08301886792452828,43761.0,0.0,43761.0,52859.0,394.0,20924.465
1789088965.936,20.0,0.0,0.13746630727762799,47217.0,0.0,47217.0,57200.0,420.0,20929.469
1789088970.941,16.0,0.0,0.09218328840970347,49917.0,0.0,49917.0,60178.0,449.0,20934.473
1789088975.946,25.0,0.0,0.1617250673854448,53913.0,0.0,53805.0,64903.0,477.0,20939.478
1789088980.951,13.0,0.0,0.07708894878706196,56613.0,0.0,56613.0,68634.0,514.0,20944.484
1789088985.957,9.0,0.0,0.0544474393530997,58989.0,0.0,58989.0,71837.0,540.0,20949.490
1789088990.961,21.0,0.0,0.14123989218328836,62445.0,0.0,62445.0,75674.0,560.0,20954.494
1789088993.464,16.0,0.0,0.08571428571428574,65577.0,0.0,65577.0,79127.0,594.0,20959.498
1789088998.468,16.0,0.0,0.09272237196765498,68493.0,0.0,68385.0,82876.0,621.0,20964.502
