t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789192146.042,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,0.0,7194.0,21582.0,5964.0,38060.046
1789192151.050,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,0.0,7194.0,21582.0,5964.0,38065.053
1789192156.054,108.0,0.0,0.20672980052387668,22161.0,0.0,21729.0,16317.0,100.0,0.0,9155.0,27465.0,7016.0,38070.058
1789192161.059,253.0,9.0,0.5593391094096313,42465.0,0.0,42141.0,31992.0,143.0,0.0,18159.0,54477.0,13532.0,38075.063
1789192166.217,253.0,138.0,0.6107193229901269,54561.0,0.0,54237.0,50918.0,255.0,0.0,28943.0,86829.0,21664.0,38080.221
1789192168.815,251.0,205.0,0.5706226072939754,71085.0,0.0,70977.0,68434.0,410.0,0.0,38875.0,116625.0,29222.0,38085.315
1789192173.868,253.0,301.0,0.6103163409228289,84369.0,0.0,83829.0,87324.0,531.0,0.0,49385.0,148155.0,37590.0,38090.369
1789192179.149,251.0,365.0,0.5637719121499094,102297.0,0.0,102081.0,106136.0,699.0,0.0,59802.0,179406.0,45938.0,38095.650
1789192184.154,254.0,450.0,0.5960104775337498,116553.0,0.0,116553.0,125165.0,828.0,0.0,70288.0,210864.0,54456.0,38100.655
1789192189.162,249.0,539.0,0.5724360265968165,131781.0,0.0,131457.0,143291.0,974.0,0.0,80505.0,241515.0,62348.0,38105.663
1789192194.218,252.0,599.0,0.5746524279669555,147441.0,0.0,146685.0,161759.0,1116.0,0.0,90715.0,272145.0,70584.0,38110.719
1789192199.275,253.0,667.0,0.5802941769091275,162669.0,0.0,162453.0,180619.0,1256.0,0.0,101180.0,303540.0,78959.0,38115.776
1789192201.822,254.0,723.0,0.5720330445295184,178437.0,0.0,178005.0,199017.0,1401.0,0.0,111386.0,334158.0,87149.0,38120.805
1789192206.847,255.0,788.0,0.5972194237356437,192261.0,0.0,192153.0,217596.0,1528.0,0.0,121879.0,365637.0,95226.0,38125.830
1789192211.858,253.0,839.0,0.5819061051783196,208137.0,0.0,207705.0,236240.0,1677.0,0.0,132339.0,397017.0,103398.0,38130.841
1789192216.867,252.0,905.0,0.5937940761636107,222609.0,0.0,222285.0,255356.0,1812.0,0.0,143078.0,429234.0,111752.0,38135.851
1789192221.879,249.0,997.0,0.5700181341930284,238917.0,0.0,238161.0,274017.0,1966.0,0.0,153532.0,460596.0,119958.0,38140.863
1789192226.896,253.0,1077.0,0.5917791658271208,253605.0,0.0,253281.0,292745.0,2098.0,0.0,164264.0,492792.0,127934.0,38145.880
1789192229.435,255.0,1124.0,0.5794882127745316,270345.0,0.0,270129.0,311588.0,2251.0,0.0,174700.0,524100.0,136307.0,38150.923
1789192234.450,253.0,1197.0,0.6022566995768688,284601.0,0.0,284277.0,331310.0,2385.0,0.0,185701.0,557103.0,144998.0,38155.937
