t_iso io_some_avg10 io_full_avg10 cpu_some_avg10 loadavg1 vllm_running
2026-09-10T09:55:08+08:00 25.37 24.92 0.00 1.48 NA
2026-09-10T09:55:18+08:00 14.19 13.99 0.00 1.26 NA
2026-09-10T09:55:28+08:00 8.60 8.53 0.59 1.22 NA
2026-09-10T09:55:35+08:00 16.29 16.16 0.75 1.33 NA
2026-09-10T09:55:45+08:00 41.88 41.83 0.27 1.36 NA
2026-09-10T09:55:55+08:00 36.95 36.93 0.12 1.30 NA
2026-09-10T09:56:03+08:00 31.56 31.47 0.04 1.40 NA
2026-09-10T09:56:14+08:00 50.93 50.89 0.01 1.42 NA
2026-09-10T09:56:22+08:00 34.91 34.90 0.00 2.04 NA
2026-09-10T09:56:32+08:00 23.35 23.34 0.00 1.95 NA
2026-09-10T09:56:42+08:00 18.80 18.65 0.00 1.73 1.0
2026-09-10T09:56:49+08:00 10.57 10.50 0.00 1.85 1.0
2026-09-10T09:56:59+08:00 4.12 4.09 0.00 1.72 1.0
2026-09-10T09:57:09+08:00 1.51 1.50 0.00 1.61 0.0
2026-09-10T09:57:17+08:00 1.89 1.89 0.00 1.68 1.0
2026-09-10T09:57:27+08:00 1.07 1.07 0.00 1.49 1.0
2026-09-10T09:57:37+08:00 1.07 1.07 0.00 1.42 1.0
2026-09-10T09:57:44+08:00 0.75 0.75 0.00 1.51 1.0
2026-09-10T09:57:54+08:00 0.44 0.44 0.00 1.43 1.0
2026-09-10T09:58:05+08:00 0.69 0.59 0.00 1.29 1.0
2026-09-10T09:58:12+08:00 1.66 1.62 0.00 1.48 0.0
2026-09-10T09:58:22+08:00 21.19 21.18 0.00 1.49 0.0
2026-09-10T09:58:32+08:00 8.65 8.64 0.00 1.41 9.0
2026-09-10T09:58:40+08:00 4.18 4.18 0.00 1.67 8.0
2026-09-10T09:58:50+08:00 3.90 3.90 0.00 1.57 12.0
2026-09-10T09:59:00+08:00 1.60 1.59 0.00 1.56 13.0
2026-09-10T09:59:07+08:00 0.71 0.71 0.00 1.63 9.0
2026-09-10T09:59:17+08:00 1.73 1.73 0.00 1.54 10.0
2026-09-10T09:59:27+08:00 0.77 0.77 0.00 1.45 7.0
2026-09-10T09:59:35+08:00 1.74 1.74 0.00 1.54 6.0
2026-09-10T09:59:45+08:00 0.78 0.78 0.00 1.46 8.0
2026-09-10T09:59:55+08:00 0.53 0.53 0.00 1.47 9.0
2026-09-10T10:00:02+08:00 0.82 0.82 0.00 1.63 7.0
2026-09-10T10:00:12+08:00 2.27 2.12 0.00 1.53 14.0
2026-09-10T10:00:22+08:00 0.83 0.78 0.00 1.45 9.0
2026-09-10T10:00:30+08:00 2.68 2.53 0.00 1.54 8.0
2026-09-10T10:00:40+08:00 1.77 1.72 0.00 1.61 12.0
