t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789158861.726,0,0,1010,1010,0,0,0,0,2019.637
1789158866.727,0,0,1010,1010,0,0,0,0,2024.638
1789158871.731,32,0,1074,1042,0,0,0,0,2029.642
1789158876.732,32,0,1138,1106,0,0,0,0,2034.643
1789158881.733,32,0,1202,1170,0,0,0,0,2039.644
1789158886.734,32,0,1266,1234,0,0,0,0,2044.646
1789158891.737,32,0,1330,1298,0,0,0,0,2049.648
1789158896.738,32,0,1394,1362,0,0,0,0,2054.649
1789158901.739,32,0,1458,1426,0,0,0,0,2059.650
1789158906.740,32,0,1522,1490,0,0,0,0,2064.651
1789158908.087,32,0,1586,1554,0,0,0,0,2069.652
1789158913.089,32,0,1650,1618,0,0,0,0,2074.654
1789158918.090,32,0,1714,1682,0,0,0,0,2079.656
1789158923.091,32,0,1778,1746,0,0,0,0,2084.657
1789158928.093,32,0,1842,1810,0,0,0,0,2089.658
1789158933.094,32,0,1906,1874,0,0,0,0,2094.660
1789158935.614,32,0,1970,1938,0,0,0,0,2099.661
1789158940.615,32,0,2034,2002,0,0,0,0,2104.662
1789158945.616,32,0,2098,2066,0,0,0,0,2109.663
1789158950.621,32,0,2162,2130,0,0,0,0,2114.668
1789158955.626,32,0,2226,2194,0,0,0,0,2119.673
1789158960.627,32,0,2268,2236,0,0,0,0,2124.674
1789158965.628,32,0,2323,2291,0,0,0,0,2129.675
1789158968.149,32,0,2387,2355,0,0,0,0,2134.676
1789158973.150,32,0,2450,2418,0,0,0,0,2139.677
1789158978.151,32,0,2514,2482,0,0,0,0,2144.678
1789158983.157,32,0,2578,2546,0,0,0,0,2149.684
1789158988.165,32,0,2642,2610,0,0,0,0,2154.692
1789158993.172,32,0,2706,2674,0,0,0,0,2159.699
1789158998.173,32,0,2770,2738,0,0,0,0,2164.701
1789159003.178,32,0,2834,2802,0,0,0,0,2169.705
1789159008.179,32,0,2898,2866,0,0,0,0,2174.706
1789159009.527,32,0,2962,2930,0,0,0,0,2179.707
1789159014.528,32,0,3026,2994,0,0,0,0,2184.709
1789159019.529,32,0,3090,3058,0,0,0,0,2189.710
1789159024.530,32,0,3154,3122,0,0,0,0,2194.711
1789159029.531,32,0,3218,3186,0,0,0,0,2199.712
1789159034.533,32,0,3282,3250,0,0,0,0,2204.713
1789159037.054,32,0,3346,3314,0,0,0,0,2209.715
1789159042.056,32,0,3410,3378,0,0,0,0,2214.716
1789159047.057,32,0,3474,3442,0,0,0,0,2219.717
1789159052.059,32,0,3538,3506,0,0,0,0,2224.719
1789159057.060,32,0,3602,3570,0,0,0,0,2229.720
1789159062.080,32,0,3666,3634,0,0,0,0,2234.741
1789159067.082,32,0,3730,3698,0,0,0,0,2239.742
1789159069.603,32,0,3794,3762,0,0,0,0,2244.744
1789159074.604,0,0,3810,3810,0,0,0,0,2249.745
1789159079.607,0,0,3810,3810,0,0,0,0,2254.748
1789159084.608,0,0,3810,3810,0,0,0,0,2259.749
1789159089.609,0,0,3810,3810,0,0,0,0,2264.750
