t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789193435.697,0,0,1880,1880,0,0,0,0,39454.725
1789193438.218,0,0,1880,1880,0,0,0,0,39459.729
1789193443.222,32,0,1970,1938,0,0,0,0,39464.733
1789193448.224,32,0,2064,2032,0,0,0,0,39469.735
1789193453.228,32,0,2156,2124,0,0,0,0,39474.739
1789193458.229,31,0,2241,2210,0,0,0,0,39479.740
1789193463.232,32,0,2337,2305,0,0,0,0,39484.743
1789193465.754,32,0,2430,2398,0,0,0,0,39489.744
1789193470.756,32,0,2518,2486,0,0,0,0,39494.746
1789193475.757,32,0,2607,2575,0,0,0,0,39499.747
1789193480.758,32,0,2696,2664,0,0,0,0,39504.748
1789193485.759,32,0,2792,2760,0,0,0,0,39509.749
1789193490.761,32,0,2877,2845,0,0,0,0,39514.751
1789193495.762,32,0,2974,2942,0,0,0,0,39519.752
1789193498.282,32,0,3068,3036,0,0,0,0,39524.753
1789193503.284,32,0,3160,3128,0,0,0,0,39529.755
1789193508.285,32,0,3250,3218,0,0,0,0,39534.756
1789193513.286,32,0,3340,3308,0,0,0,0,39539.757
1789193518.287,32,0,3426,3394,0,0,0,0,39544.758
1789193523.288,32,0,3520,3488,0,0,0,0,39549.759
1789193525.810,32,0,3612,3580,0,0,0,0,39554.761
1789193530.811,32,0,3701,3669,0,0,0,0,39559.763
1789193535.812,32,0,3787,3755,0,0,0,0,39564.764
1789193540.814,32,0,3875,3843,0,0,0,0,39569.766
1789193545.818,32,0,3968,3936,0,0,0,0,39574.769
1789193550.819,32,0,4060,4028,0,0,0,0,39579.771
1789193555.821,32,0,4153,4121,0,0,0,0,39584.773
1789193558.343,32,0,4244,4212,0,0,0,0,39589.774
1789193563.346,32,0,4337,4305,0,0,0,0,39594.777
1789193568.348,32,0,4428,4396,0,0,0,0,39599.780
1789193573.349,32,0,4519,4487,0,0,0,0,39604.781
1789193578.350,31,0,4608,4577,0,0,0,0,39609.782
1789193583.352,32,0,4701,4669,0,0,0,0,39614.784
1789193585.872,32,0,4794,4762,0,0,0,0,39619.785
1789193590.874,32,0,4887,4855,0,0,0,0,39624.787
1789193595.883,32,0,4979,4947,0,0,0,0,39629.796
1789193600.884,32,0,5070,5038,0,0,0,0,39634.797
1789193605.886,32,0,5159,5127,0,0,0,0,39639.799
1789193610.888,32,0,5254,5222,0,0,0,0,39644.801
1789193615.890,32,0,5343,5311,0,0,0,0,39649.803
1789193618.412,32,0,5432,5400,0,0,0,0,39654.805
1789193623.413,32,0,5531,5499,0,0,0,0,39659.806
1789193628.414,32,0,5619,5587,0,0,0,0,39664.808
1789193633.416,32,0,5708,5676,0,0,0,0,39669.809
1789193638.420,32,0,5801,5769,0,0,0,0,39674.813
1789193643.421,32,0,5889,5857,0,0,0,0,39679.815
1789193645.942,32,0,5984,5952,0,0,0,0,39684.816
1789193650.943,32,0,6074,6042,0,0,0,0,39689.818
1789193655.946,32,0,6161,6129,0,0,0,0,39694.820
1789193660.949,32,0,6250,6218,0,0,0,0,39699.824
1789193665.950,32,0,6342,6310,0,0,0,0,39704.825
1789193670.952,32,0,6434,6402,0,0,0,0,39709.826
1789193675.953,32,0,6529,6497,0,0,0,0,39714.827
1789193678.473,32,0,6619,6587,0,0,0,0,39719.828
1789193683.474,32,0,6711,6679,0,0,0,0,39724.829
1789193688.477,32,0,6806,6774,0,0,0,0,39729.831
1789193693.477,32,0,6889,6857,0,0,0,0,39734.832
1789193698.479,32,0,6983,6951,0,0,0,0,39739.834
1789193703.480,32,0,7072,7040,0,0,0,0,39744.835
1789193706.003,32,0,7162,7130,0,0,0,0,39749.837
1789193711.004,32,0,7258,7226,0,0,0,0,39754.839
1789193716.007,32,0,7347,7315,0,0,0,0,39759.842
1789193721.008,32,0,7439,7407,0,0,0,0,39764.842
1789193726.018,0,0,7480,7480,0,0,0,0,39769.853
1789193731.026,0,0,7480,7480,0,0,0,0,39774.860
1789193733.556,0,0,7480,7480,0,0,0,0,39779.870
1789193738.566,0,0,7480,7480,0,0,0,0,39784.880
1789193743.573,0,0,7480,7480,0,0,0,0,39789.887
