t_iso io_some_avg10 io_full_avg10 cpu_some_avg10 loadavg1 vllm_running
2026-09-11T07:32:56+08:00 27.59 27.59 0.00 1.00 0.0
2026-09-11T07:33:06+08:00 11.45 11.37 0.00 1.07 1.0
2026-09-11T07:33:16+08:00 5.15 5.11 0.00 1.06 1.0
2026-09-11T07:33:23+08:00 2.43 2.42 0.00 1.05 1.0
2026-09-11T07:33:33+08:00 2.71 2.70 0.00 1.12 1.0
2026-09-11T07:33:43+08:00 3.59 3.59 0.00 1.17 1.0
2026-09-11T07:33:51+08:00 2.36 2.36 0.00 1.15 1.0
2026-09-11T07:34:01+08:00 1.54 1.54 0.00 1.12 1.0
2026-09-11T07:34:11+08:00 1.99 1.99 0.00 1.10 1.0
2026-09-11T07:34:18+08:00 0.88 0.88 0.00 1.09 1.0
2026-09-11T07:34:28+08:00 6.25 6.25 0.00 1.07 1.0
2026-09-11T07:34:38+08:00 3.20 3.20 0.00 1.06 1.0
2026-09-11T07:34:48+08:00 1.72 1.72 0.00 1.13 1.0
2026-09-11T07:34:56+08:00 1.96 1.96 0.00 1.18 1.0
2026-09-11T07:35:06+08:00 1.41 1.41 0.00 1.15 1.0
2026-09-11T07:35:16+08:00 1.48 1.48 0.00 1.20 1.0
2026-09-11T07:35:24+08:00 4.22 4.22 0.00 1.32 1.0
2026-09-11T07:35:34+08:00 3.98 3.98 0.00 1.35 1.0
2026-09-11T07:35:44+08:00 1.79 1.79 0.00 1.30 1.0
2026-09-11T07:35:51+08:00 1.56 1.56 0.00 1.25 1.0
2026-09-11T07:36:01+08:00 0.70 0.70 0.00 1.21 1.0
2026-09-11T07:36:11+08:00 0.25 0.25 0.00 1.18 1.0
2026-09-11T07:36:19+08:00 1.67 1.67 0.00 1.23 1.0
2026-09-11T07:36:29+08:00 1.49 1.49 0.00 1.19 1.0
2026-09-11T07:36:39+08:00 2.90 2.90 0.00 1.16 1.0
2026-09-11T07:36:49+08:00 4.14 4.14 0.00 1.14 1.0
2026-09-11T07:36:56+08:00 1.86 1.86 0.00 1.11 1.0
2026-09-11T07:37:06+08:00 11.63 11.63 0.00 1.02 0.0
2026-09-11T07:37:16+08:00 5.66 5.66 0.00 1.17 78.0
2026-09-11T07:37:24+08:00 2.84 2.84 0.00 1.30 75.0
2026-09-11T07:37:34+08:00 1.04 1.04 0.00 1.25 100.0
2026-09-11T07:37:44+08:00 0.46 0.46 0.00 1.13 72.0
2026-09-11T07:37:52+08:00 1.07 1.07 0.00 1.11 50.0
2026-09-11T07:38:02+08:00 0.96 0.88 0.00 1.10 75.0
2026-09-11T07:38:12+08:00 2.24 2.20 0.00 1.08 78.0
2026-09-11T07:38:19+08:00 0.82 0.81 0.00 1.07 83.0
2026-09-11T07:38:29+08:00 0.37 0.36 0.00 1.06 66.0
2026-09-11T07:38:39+08:00 1.10 1.10 0.00 1.27 65.0
2026-09-11T07:38:47+08:00 4.93 4.75 0.00 1.30 77.0
2026-09-11T07:38:57+08:00 3.00 2.92 0.00 1.25 46.0
2026-09-11T07:39:07+08:00 1.79 1.76 0.00 1.21 64.0
2026-09-11T07:39:17+08:00 3.74 3.72 0.00 1.34 80.0
2026-09-11T07:39:24+08:00 1.98 1.97 0.00 1.29 68.0
2026-09-11T07:39:34+08:00 1.81 1.81 0.00 1.24 90.0
2026-09-11T07:39:44+08:00 1.36 1.36 0.00 1.28 60.0
2026-09-11T07:39:52+08:00 2.56 2.56 0.00 1.31 58.0
2026-09-11T07:40:02+08:00 0.94 0.94 0.00 1.26 83.0
2026-09-11T07:40:12+08:00 1.51 1.51 0.00 1.30 67.0
2026-09-11T07:40:19+08:00 0.73 0.73 0.00 1.25 58.0
2026-09-11T07:40:29+08:00 0.77 0.77 0.00 1.29 66.0
2026-09-11T07:40:39+08:00 1.43 1.28 0.00 1.40 64.0
2026-09-11T07:40:47+08:00 1.56 1.36 0.00 1.33 78.0
2026-09-11T07:40:57+08:00 1.00 0.90 0.00 1.28 72.0
2026-09-11T07:41:07+08:00 0.36 0.33 0.00 1.24 61.0
2026-09-11T07:41:17+08:00 0.25 0.24 0.00 1.20 67.0
2026-09-11T07:41:25+08:00 0.71 0.70 0.00 1.17 86.0
2026-09-11T07:41:35+08:00 1.12 1.12 0.00 1.14 75.0
2026-09-11T07:41:45+08:00 0.90 0.90 0.00 1.12 55.0
2026-09-11T07:41:52+08:00 0.53 0.53 0.00 1.18 249.0
2026-09-11T07:42:02+08:00 0.34 0.34 0.00 1.38 254.0
2026-09-11T07:42:12+08:00 0.79 0.79 0.00 1.41 256.0
2026-09-11T07:42:20+08:00 0.29 0.29 0.00 1.79 250.0
2026-09-11T07:42:30+08:00 2.34 2.34 0.00 1.66 255.0
2026-09-11T07:42:40+08:00 1.55 1.55 0.00 2.01 251.0
2026-09-11T07:42:47+08:00 2.05 2.05 0.00 1.85 243.0
2026-09-11T07:42:57+08:00 0.92 0.92 0.00 1.72 255.0
2026-09-11T07:43:07+08:00 1.18 1.18 0.00 1.61 250.0
2026-09-11T07:43:17+08:00 0.78 0.78 0.00 1.59 252.0
2026-09-11T07:43:25+08:00 1.07 1.07 0.00 1.58 255.0
2026-09-11T07:43:35+08:00 0.39 0.39 0.00 1.49 254.0
2026-09-11T07:43:45+08:00 1.14 1.14 0.00 1.58 249.0
2026-09-11T07:43:52+08:00 1.36 1.36 0.00 1.72 256.0
2026-09-11T07:44:02+08:00 0.80 0.80 0.00 1.84 245.0
2026-09-11T07:44:12+08:00 0.35 0.35 0.00 1.71 253.0
2026-09-11T07:44:20+08:00 0.13 0.13 0.00 1.68 256.0
2026-09-11T07:44:30+08:00 0.60 0.60 0.00 1.57 242.0
2026-09-11T07:44:40+08:00 0.46 0.46 0.00 1.48 255.0
2026-09-11T07:44:48+08:00 0.16 0.16 0.00 1.56 249.0
