t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total
1789004383.609,0.0,0.0,0.0,1622697.0,192.0,1622697.0,1983960.0,15030.0
1789004388.623,0.0,0.0,0.0,1622697.0,192.0,1622697.0,1983960.0,15030.0
1789004393.628,128.0,0.0,0.22883146432634482,1636521.0,192.0,1636521.0,1991506.0,15030.0
1789004396.427,128.0,0.0,0.29124004550625715,1650345.0,192.0,1650345.0,2014330.0,15158.0
1789004401.433,92.0,0.0,0.20087762067284254,1666113.0,192.0,1664709.0,2034468.0,15340.0
1789004406.445,92.0,0.0,0.13083048919226392,1685769.0,192.0,1683825.0,2051636.0,15522.0
1789004411.449,125.0,0.0,0.14805785795546889,1705317.0,192.0,1703481.0,2068824.0,15670.0
1789004416.454,128.0,0.0,0.18397529660328293,1719465.0,192.0,1719465.0,2088277.0,15798.0
1789004421.459,128.0,0.0,0.2138794084186576,1733289.0,192.0,1733289.0,2108757.0,15926.0
1789004423.896,128.0,0.0,0.25044693645376237,1747113.0,288.0,1747113.0,2129493.0,16054.0
1789004428.903,128.0,0.0,0.29124004550625715,1760937.0,288.0,1760937.0,2149973.0,16182.0
1789004433.909,92.0,0.0,0.20087762067284254,1776705.0,288.0,1775301.0,2169631.0,16364.0
1789004438.918,92.0,0.0,0.13083048919226392,1796361.0,288.0,1794417.0,2186803.0,16546.0
1789004443.923,125.0,0.0,0.14805785795546889,1815909.0,288.0,1814073.0,2203992.0,16694.0
1789004448.928,128.0,0.0,0.18104989436047458,1830057.0,288.0,1830057.0,2223317.0,16822.0
1789004451.373,128.0,0.0,0.21680481066146595,1843881.0,288.0,1843881.0,2244053.0,16950.0
1789004456.377,128.0,0.0,0.24979684706647165,1857705.0,288.0,1857705.0,2264533.0,17078.0
1789004461.382,128.0,0.0,0.29124004550625715,1871529.0,288.0,1871529.0,2284885.0,17206.0
1789004466.389,97.0,0.0,0.2299691207541037,1885893.0,288.0,1885461.0,2304702.0,17370.0
1789004471.399,92.0,0.0,0.15407118478790838,1905009.0,288.0,1903065.0,2321879.0,17552.0
1789004476.408,108.0,0.0,0.12579229644076062,1924665.0,288.0,1922721.0,2339052.0,17718.0
1789004478.843,128.0,0.0,0.17519908987485777,1940649.0,288.0,1940649.0,2358229.0,17846.0
1789004483.847,128.0,0.0,0.21095400617584914,1954473.0,288.0,1954473.0,2378965.0,17974.0
1789004488.852,128.0,0.0,0.24963432471964897,1968297.0,288.0,1968297.0,2399317.0,18102.0
1789004493.858,128.0,0.0,0.28798959856980333,1982121.0,288.0,1982121.0,2419541.0,18230.0
1789004498.864,111.0,0.0,0.26929952868519424,1996053.0,288.0,1995945.0,2439759.0,18376.0
1789004503.889,92.0,0.0,0.15407118478790838,2015601.0,288.0,2013657.0,2457047.0,18576.0
1789004506.289,108.0,0.0,0.12579229644076062,2035257.0,288.0,2033313.0,2474220.0,18742.0
1789004511.294,128.0,0.0,0.17519908987485777,2051241.0,288.0,2051241.0,2493397.0,18870.0
1789004516.339,128.0,0.0,0.21095400617584914,2065065.0,288.0,2065065.0,2514133.0,18998.0
1789004521.514,128.0,0.0,0.25841053144807413,2078889.0,288.0,2078889.0,2535381.0,19126.0
1789004526.533,128.0,0.0,0.29124004550625715,2092713.0,288.0,2092713.0,2555733.0,19254.0
1789004531.548,92.0,0.0,0.20087762067284254,2108481.0,288.0,2107077.0,2575135.0,19436.0
1789004534.027,92.0,0.0,0.13083048919226392,2128137.0,288.0,2126193.0,2592307.0,19618.0
1789004539.067,128.0,0.0,0.15439622948155374,2148009.0,288.0,2147685.0,2609621.0,19766.0
1789004544.079,128.0,0.0,0.19031366812936779,2161833.0,288.0,2161833.0,2630424.0,19894.0
1789004549.168,128.0,0.0,0.23029416544774906,2175657.0,288.0,2175657.0,2651277.0,20022.0
1789004554.245,128.0,0.0,0.2714123191938892,2189481.0,288.0,2189481.0,2671872.0,20150.0
1789004559.252,127.0,0.0,0.3060295790671217,2203305.0,288.0,2203305.0,2691964.0,20279.0
1789004561.686,92.0,0.0,0.18104989436047458,2220801.0,288.0,2218857.0,2710437.0,20476.0
1789004566.695,93.0,0.0,0.11376564277588164,2240457.0,288.0,2238513.0,2727609.0,20657.0
1789004571.740,128.0,0.0,0.15407118478790838,2258601.0,288.0,2258061.0,2744827.0,20790.0
1789004576.828,128.0,0.0,0.1927515033317081,2272425.0,288.0,2272425.0,2765596.0,20918.0
1789004581.832,128.0,0.0,0.22980659840728102,2286249.0,288.0,2286249.0,2785783.0,21046.0
1789004586.921,128.0,0.0,0.26848691695108073,2300073.0,288.0,2300073.0,2806502.0,21174.0
1789004589.583,128.0,0.0,0.302779132130668,2314437.0,288.0,2314437.0,2827484.0,21307.0
1789004594.611,106.0,0.0,0.19210141394441738,2333337.0,288.0,2331393.0,2845549.0,21504.0
1789004599.652,44.0,0.0,0.07232244433609625,2346297.0,288.0,2346297.0,2864640.0,21686.0
1789004604.676,0.0,0.0,0.0,2346297.0,288.0,2346297.0,2868360.0,21730.0
1789004609.683,0.0,0.0,0.0,2346297.0,288.0,2346297.0,2868360.0,21730.0
1789004614.705,0.0,0.0,0.0,2346297.0,288.0,2346297.0,2868360.0,21730.0
1789004617.127,0.0,0.0,0.0,2346297.0,288.0,2346297.0,2868360.0,21730.0
1789004622.131,0.0,0.0,0.0,2346297.0,288.0,2346297.0,2868360.0,21730.0
1789004627.185,0.0,0.0,0.0,2346297.0,288.0,2346297.0,2868360.0,21730.0
1789004632.194,0.0,0.0,0.0,2346297.0,288.0,2346297.0,2868360.0,21730.0
1789004637.213,0.0,0.0,0.0,2346297.0,288.0,2346297.0,2868360.0,21730.0
