t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789175658.813,0,0,100,100,0,0,0,0,20210.697
1789175663.883,0,0,100,100,0,0,0,0,20215.767
1789175668.940,1,0,104,103,0,0,0,0,20220.825
1789175674.005,1,0,107,106,0,0,0,0,20225.889
1789175679.061,1,0,111,110,0,0,0,0,20230.946
1789175684.112,1,0,114,113,0,0,0,0,20235.996
1789175689.142,1,0,118,117,0,0,0,0,20241.026
1789175691.708,1,0,121,120,0,0,0,0,20246.074
1789175696.807,1,0,125,124,0,0,0,0,20251.174
1789175701.813,1,0,128,127,0,0,0,0,20256.179
1789175706.901,1,0,132,131,0,0,0,0,20261.267
1789175711.920,1,0,136,135,0,0,0,0,20266.286
1789175716.942,1,0,139,138,0,0,0,0,20271.308
1789175719.464,1,0,143,142,0,0,0,0,20276.312
1789175724.473,1,0,146,145,0,0,0,0,20281.321
1789175729.577,1,0,150,149,0,0,0,0,20286.425
1789175734.604,1,0,153,152,0,0,0,0,20291.451
1789175739.629,1,0,157,156,0,0,0,0,20296.477
1789175744.662,1,0,160,159,0,0,0,0,20301.509
1789175747.195,1,0,163,162,0,0,0,0,20306.523
1789175752.212,1,0,167,166,0,0,0,0,20311.540
1789175757.221,1,0,170,169,0,0,0,0,20316.549
1789175762.230,1,0,174,173,0,0,0,0,20321.557
1789175767.232,1,0,177,176,0,0,0,0,20326.559
1789175772.262,1,0,181,180,0,0,0,0,20331.590
1789175777.305,1,0,185,184,0,0,0,0,20336.633
1789175779.912,1,0,188,187,0,0,0,0,20341.718
1789175784.914,1,0,192,191,0,0,0,0,20346.720
1789175789.953,1,0,195,194,0,0,0,0,20351.759
1789175794.953,1,0,199,198,0,0,0,0,20356.760
1789175799.955,1,0,202,201,0,0,0,0,20361.761
1789175804.956,1,0,206,205,0,0,0,0,20366.763
1789175807.476,1,0,209,208,0,0,0,0,20371.764
1789175812.477,1,0,213,212,0,0,0,0,20376.765
1789175817.478,1,0,216,215,0,0,0,0,20381.767
1789175822.479,1,0,220,219,0,0,0,0,20386.767
1789175827.480,1,0,223,222,0,0,0,0,20391.768
1789175832.481,1,0,227,226,0,0,0,0,20396.769
1789175837.482,1,0,230,229,0,0,0,0,20401.771
1789175840.004,1,0,234,233,0,0,0,0,20406.772
1789175845.005,1,0,237,236,0,0,0,0,20411.773
1789175850.006,1,0,241,240,0,0,0,0,20416.774
1789175855.007,1,0,244,243,0,0,0,0,20421.776
1789175860.008,1,0,248,247,0,0,0,0,20426.776
1789175865.009,1,0,251,250,0,0,0,0,20431.778
1789175867.530,1,0,255,254,0,0,0,0,20436.779
1789175872.530,1,0,258,257,0,0,0,0,20441.780
1789175877.532,1,0,262,261,0,0,0,0,20446.781
1789175882.533,1,0,265,264,0,0,0,0,20451.783
1789175887.534,1,0,269,268,0,0,0,0,20456.784
1789175892.536,1,0,272,271,0,0,0,0,20461.785
1789175897.537,1,0,276,275,0,0,0,0,20466.786
1789175900.057,1,0,279,278,0,0,0,0,20471.788
1789175905.058,0,0,280,280,0,0,0,0,20476.789
