t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,t_mono
1789077989.232,0.0,0.0,0.0,10497.0,0.0,10497.0,13200.0,100.0,9038.102
1789077994.246,6.0,0.0,0.009461732548359914,11145.0,0.0,11037.0,13235.0,100.0,9043.115
1789077999.250,55.0,0.0,0.12552565180824227,21297.0,0.0,21189.0,22331.0,145.0,9048.120
1789078004.255,85.0,0.0,0.19953742640874683,35121.0,0.0,35013.0,37379.0,243.0,9053.125
1789078009.259,54.0,0.0,0.1318334735071489,45273.0,0.0,45273.0,52346.0,368.0,9058.129
1789078014.265,73.0,0.0,0.17514718250630779,57693.0,0.0,57693.0,66213.0,464.0,9063.134
1789078016.774,58.0,0.0,0.1415054667788057,68277.0,0.0,68169.0,80290.0,577.0,9068.138
1789078021.778,76.0,0.0,0.17893187552565182,81237.0,0.0,81237.0,94473.0,679.0,9073.142
1789078026.782,68.0,0.0,0.1692598822539949,93333.0,0.0,93225.0,110550.0,799.0,9078.146
1789078031.787,55.0,0.0,0.13225399495374268,104457.0,0.0,104457.0,124405.0,915.0,9083.151
1789078036.792,78.0,0.0,0.1806139613120269,116877.0,0.0,116769.0,137709.0,1007.0,9088.156
1789078041.796,76.0,0.0,0.17409587888982336,128865.0,0.0,128757.0,152300.0,1120.0,9093.161
1789078046.809,61.0,0.0,0.14276703111858702,140205.0,0.0,140205.0,167473.0,1240.0,9098.173
1789078049.314,66.0,0.0,0.15180824222035327,151869.0,0.0,151869.0,181239.0,1343.0,9103.177
1789078054.319,53.0,0.0,0.12678721614802357,162129.0,0.0,162021.0,195073.0,1451.0,9108.182
1789078059.323,69.0,0.0,0.16421362489486968,174765.0,0.0,174657.0,209405.0,1552.0,9113.187
1789078064.329,67.0,0.0,0.15916736753574434,186429.0,0.0,186429.0,223819.0,1662.0,9118.193
1789078069.334,82.0,0.0,0.20500420521446594,199281.0,0.0,199281.0,239263.0,1766.0,9123.197
1789078074.338,82.0,0.0,0.19322960470984019,213105.0,0.0,213105.0,255267.0,1894.0,9128.201
1789078076.841,69.0,0.0,0.16211101766190072,225741.0,0.0,225741.0,271494.0,2024.0,9133.205
1789078081.848,59.0,0.0,0.13288477712363334,236217.0,0.0,236217.0,284628.0,2131.0,9138.212
1789078086.852,64.0,0.0,0.14507989907485286,247557.0,0.0,247557.0,298147.0,2231.0,9143.216
1789078091.856,51.0,0.0,0.12321278385197643,257709.0,0.0,257493.0,312150.0,2338.0,9148.220
1789078096.860,65.0,0.0,0.15874684608915057,268725.0,0.0,268725.0,324815.0,2426.0,9153.224
1789078101.866,65.0,0.0,0.15580319596299408,279849.0,0.0,279741.0,338152.0,2529.0,9158.231
1789078106.871,85.0,0.0,0.20353238015138775,293349.0,0.0,293349.0,353387.0,2634.0,9163.235
1789078109.357,65.0,0.0,0.15243902439024393,305121.0,0.0,304905.0,368764.0,2763.0,9168.240
1789078114.361,81.0,0.0,0.19070647603027757,317109.0,0.0,317109.0,382365.0,2858.0,9173.244
1789078119.368,70.0,0.0,0.1707317073170732,329205.0,0.0,329205.0,398351.0,2981.0,9178.251
1789078124.374,70.0,0.0,0.17031118587047944,340977.0,0.0,340977.0,412780.0,3090.0,9183.257
1789078129.378,70.0,0.0,0.16989066442388567,352749.0,0.0,352749.0,427208.0,3199.0,9188.261
1789078134.382,68.0,0.0,0.16631623212783853,365277.0,0.0,363981.0,442681.0,3317.0,9193.265
1789078136.881,71.0,0.0,0.17514718250630779,376725.0,0.0,376725.0,456555.0,3420.0,9198.269
1789078141.885,67.0,0.0,0.1610597140454163,388929.0,0.0,388929.0,471427.0,3537.0,9203.273
1789078146.889,46.0,0.0,0.10681244743481921,398649.0,0.0,398541.0,484379.0,3648.0,9208.277
1789078151.893,81.0,0.0,0.19259882253994953,411501.0,0.0,411501.0,497925.0,3732.0,9213.281
1789078156.901,71.0,0.0,0.16694701429772918,424245.0,0.0,423273.0,514033.0,3860.0,9218.289
1789078161.905,88.0,0.0,0.21846089150546677,437097.0,0.0,437097.0,529447.0,3962.0,9223.293
1789078166.909,84.0,0.0,0.20100925147182502,450705.0,0.0,450489.0,545708.0,4092.0,9228.297
1789078169.418,56.0,0.0,0.13246425567703957,461613.0,0.0,461397.0,560780.0,4221.0,9233.302
1789078174.423,65.0,0.0,0.1543313708999159,473277.0,0.0,473169.0,574380.0,4320.0,9238.307
1789078179.427,63.0,0.0,0.15033641715727497,484941.0,0.0,484941.0,588987.0,4430.0,9243.311
1789078184.431,56.0,0.0,0.13372582001682087,496713.0,0.0,496713.0,603784.0,4546.0,9248.316
1789078189.435,81.0,0.0,0.19470142977291838,509997.0,0.0,509997.0,618477.0,4644.0,9253.320
1789078194.440,62.0,0.0,0.15180824222035327,520797.0,0.0,520797.0,633090.0,4763.0,9258.324
1789078196.945,47.0,0.0,0.11017661900756937,531489.0,0.0,531165.0,646704.0,4877.0,9263.329
1789078201.949,60.0,0.0,0.13982338099243063,543261.0,0.0,543261.0,660213.0,4973.0,9268.333
1789078206.953,76.0,0.0,0.18313708999158962,554817.0,0.0,554709.0,673614.0,5064.0,9273.337
1789078211.958,87.0,0.0,0.21068124474348193,567993.0,0.0,567993.0,689109.0,5175.0,9278.342
1789078216.964,83.0,0.0,0.19217830109335576,581493.0,0.0,581385.0,705236.0,5304.0,9283.348
1789078221.969,48.0,0.0,0.11648444070647601,591321.0,0.0,591213.0,720059.0,5430.0,9288.353
1789078226.973,52.0,0.0,0.12888982338099242,601581.0,0.0,601581.0,732604.0,5521.0,9293.357
1789078229.479,58.0,0.0,0.13561816652649283,612705.0,0.0,612597.0,745177.0,5618.0,9298.361
1789078234.483,75.0,0.0,0.17535744322960467,625773.0,0.0,625773.0,760097.0,5722.0,9303.366
1789078239.487,55.0,0.0,0.127838519764508,635709.0,0.0,635601.0,773522.0,5834.0,9308.370
1789078244.492,76.0,0.0,0.1818755256518082,647913.0,0.0,647913.0,787228.0,5926.0,9313.375
1789078249.497,74.0,0.0,0.17304457527333894,659901.0,0.0,659901.0,801773.0,6039.0,9318.380
1789078254.502,64.0,0.0,0.16021867115222876,672105.0,0.0,672105.0,818102.0,6162.0,9323.384
1789078257.006,67.0,0.0,0.1595878889823381,683337.0,0.0,683337.0,831078.0,6263.0,9328.389
1789078262.011,77.0,0.0,0.18376787216148027,695865.0,0.0,695541.0,845869.0,6369.0,9333.394
1789078267.015,57.0,0.0,0.13666947014297726,707421.0,0.0,707205.0,861292.0,6496.0,9338.398
1789078272.020,93.0,0.0,0.20878889823380997,722325.0,0.0,722325.0,876094.0,6598.0,9343.403
1789078277.222,256.0,0.0,0.6126997476871321,746517.0,0.0,746517.0,896090.0,6659.0,9348.604
1789078282.233,241.0,0.0,0.5424726661059713,765417.0,0.0,764553.0,917643.0,6849.0,9353.616
1789078287.239,246.0,0.0,0.635407905803196,780429.0,0.0,780429.0,941615.0,6983.0,9358.622
1789078289.732,256.0,0.0,0.5893608074011775,801489.0,0.0,801489.0,961585.0,7168.0,9363.630
1789078294.891,249.0,0.0,0.5824222035323802,819093.0,0.0,818985.0,984236.0,7338.0,9368.789
1789078299.897,253.0,0.0,0.6450798990748527,835293.0,0.0,834645.0,1007997.0,7484.0,9373.795
1789078304.902,255.0,0.0,0.5742220353238014,856461.0,0.0,856353.0,1027737.0,7678.0,9378.801
1789078309.908,245.0,0.0,0.5811606391925987,872445.0,0.0,872229.0,1050409.0,7836.0,9383.806
1789078314.917,254.0,0.0,0.6595878889823381,888321.0,0.0,888321.0,1073546.0,7974.0,9388.816
1789078317.439,255.0,0.0,0.5504625735912532,910785.0,0.0,910785.0,1092227.0,8181.0,9393.821
1789078322.444,243.0,0.0,0.5822119428090833,925257.0,0.0,924825.0,1115460.0,8327.0,9398.827
1789078327.448,255.0,0.0,0.6242640874684608,942969.0,0.0,942645.0,1137295.0,8479.0,9403.831
1789078332.453,250.0,0.0,0.547098402018503,963273.0,0.0,962841.0,1157542.0,8672.0,9408.835
1789078337.457,252.0,0.0,0.6284693019343986,977853.0,0.0,977853.0,1181037.0,8805.0,9413.839
1789078342.468,252.0,0.0,0.6078637510513036,996861.0,0.0,996753.0,1202563.0,8981.0,9418.850
1789078344.990,249.0,0.0,0.5479394449116906,1016949.0,0.0,1016517.0,1223315.0,9170.0,9423.856
1789078349.998,252.0,0.0,0.6240538267451641,1032177.0,0.0,1031961.0,1247047.0,9308.0,9428.864
1789078355.023,252.0,0.0,0.599453322119428,1051077.0,0.0,1050969.0,1268573.0,9483.0,9433.888
1789078360.028,246.0,0.0,0.5544575273338941,1070085.0,0.0,1069761.0,1289617.0,9665.0,9438.893
1789078365.034,241.0,0.0,0.6087047939444912,1085097.0,0.0,1084557.0,1313365.0,9809.0,9443.899
1789078370.038,255.0,0.0,0.6009251471825063,1105833.0,0.0,1105725.0,1334395.0,9987.0,9448.904
1789078375.043,248.0,0.0,0.5784272497897393,1123329.0,0.0,1123113.0,1356155.0,10156.0,9453.908
1789078377.551,249.0,0.0,0.6593776282590412,1138341.0,0.0,1138017.0,1380112.0,10294.0,9458.915
1789078382.557,256.0,0.0,0.5693860386879731,1160913.0,0.0,1160481.0,1399510.0,10496.0,9463.921
1789078387.561,252.0,0.0,0.5906223717409588,1177653.0,0.0,1177329.0,1422200.0,10655.0,9468.925
1789078392.565,254.0,0.0,0.6627417998317915,1192665.0,0.0,1192665.0,1445902.0,10792.0,9473.929
1789078397.570,255.0,0.0,0.5502523128679563,1215345.0,0.0,1215345.0,1464559.0,11001.0,9478.934
1789078402.576,245.0,0.0,0.588099243061396,1230033.0,0.0,1229493.0,1488042.0,11147.0,9483.940
1789078405.124,256.0,0.0,0.6444491169049622,1247745.0,0.0,1247745.0,1510943.0,11300.0,9488.989
1789078410.249,248.0,0.0,0.5250210260723297,1269777.0,0.0,1269345.0,1530889.0,11512.0,9494.114
1789078415.494,248.0,0.0,0.5941968040370058,1285545.0,0.0,1285005.0,1555596.0,11658.0,9499.359
1789078420.513,256.0,0.0,0.6385618166526492,1303041.0,0.0,1303041.0,1578222.0,11812.0,9504.378
1789078425.601,248.0,0.0,0.520605550883095,1325073.0,0.0,1324749.0,1598354.0,12024.0,9509.466
1789078430.726,251.0,0.0,0.6026072329688814,1340625.0,0.0,1339977.0,1622841.0,12165.0,9514.591
1789078436.014,255.0,0.0,0.656223717409588,1358445.0,0.0,1358337.0,1647213.0,12326.0,9519.879
1789078438.583,254.0,0.0,0.5361648444070648,1381125.0,0.0,1380801.0,1666386.0,12537.0,9524.946
1789078443.721,253.0,0.0,0.6057611438183348,1396677.0,0.0,1396353.0,1691138.0,12682.0,9530.085
1789078448.829,254.0,0.0,0.6486543313708999,1413741.0,0.0,1413633.0,1714539.0,12839.0,9535.192
1789078454.036,253.0,0.0,0.539529015979815,1436529.0,0.0,1435665.0,1734422.0,13051.0,9540.400
1789078459.041,246.0,0.0,0.5876787216148023,1451433.0,0.0,1451001.0,1758337.0,13196.0,9545.405
1789078464.046,254.0,0.0,0.6408746846089151,1468929.0,0.0,1468929.0,1781520.0,13350.0,9550.410
1789078466.584,239.0,0.0,0.5166105971404542,1489773.0,0.0,1489233.0,1801459.0,13558.0,9555.446
1789078471.591,249.0,0.0,0.6044995794785535,1505433.0,0.0,1505217.0,1824878.0,13693.0,9560.453
1789078476.679,256.0,0.0,0.6208999158957107,1524225.0,0.0,1524225.0,1847242.0,13860.0,9565.542
1789078481.889,234.0,0.0,0.5149285113540791,1544313.0,0.0,1544097.0,1869036.0,14068.0,9570.751
1789078486.913,246.0,0.0,0.6028174936921783,1560189.0,0.0,1559865.0,1892205.0,14203.0,9575.775
1789078491.948,251.0,0.0,0.5986122792262405,1578981.0,0.0,1578873.0,1913766.0,14372.0,9580.810
1789078497.022,249.0,0.0,0.5689655172413793,1597773.0,0.0,1597233.0,1935139.0,14548.0,9585.884
1789078499.763,248.0,0.0,0.6126997476871321,1614621.0,0.0,1614405.0,1959101.0,14705.0,9591.109
1789078504.802,250.0,0.0,0.5908326324642557,1634169.0,0.0,1633305.0,1980961.0,14884.0,9596.147
1789078509.807,250.0,0.0,0.5763246425567704,1652421.0,0.0,1651989.0,2002050.0,15053.0,9601.153
1789078514.813,251.0,0.0,0.6179562657695543,1669053.0,0.0,1668297.0,2025177.0,15206.0,9606.159
1789078519.817,255.0,0.0,0.6343566021867115,1686873.0,0.0,1686873.0,2047323.0,15367.0,9611.163
1789078524.826,252.0,0.0,0.5798990748528174,1706313.0,0.0,1706205.0,2067609.0,15550.0,9616.172
1789078527.347,248.0,0.0,0.6293103448275862,1721541.0,0.0,1721109.0,2091059.0,15695.0,9621.176
1789078532.353,255.0,0.0,0.5912531539108494,1741953.0,0.0,1741953.0,2111327.0,15877.0,9626.181
