t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789077990.796,0,0,100,100,0,0,0,0,9039.665
1789077995.797,37,0,137,100,0,0,0,0,9044.667
1789078000.799,70,0,239,169,0,0,0,0,9049.668
1789078005.800,76,0,361,285,0,0,0,0,9054.669
1789078010.801,57,0,459,402,0,0,0,0,9059.670
1789078015.803,58,0,562,504,0,0,0,0,9064.672
1789078018.308,68,0,677,609,0,0,0,0,9069.673
1789078023.314,82,0,793,711,0,0,0,0,9074.679
1789078028.315,61,0,904,843,0,0,0,0,9079.680
1789078033.316,59,0,1005,946,0,0,0,0,9084.681
1789078038.319,72,0,1114,1042,0,0,0,0,9089.683
1789078043.320,85,0,1235,1150,0,0,0,0,9094.684
1789078045.825,64,0,1331,1267,0,0,0,0,9099.688
1789078050.826,73,0,1442,1369,0,0,0,0,9104.689
1789078055.827,63,0,1541,1478,0,0,0,0,9109.691
1789078060.828,63,0,1652,1589,0,0,0,0,9114.692
1789078065.835,70,0,1764,1694,0,0,0,0,9119.698
1789078070.836,79,0,1892,1813,0,0,0,0,9124.699
1789078075.836,88,0,2015,1927,0,0,0,0,9129.700
1789078078.337,61,0,2118,2057,0,0,0,0,9134.701
1789078083.338,66,0,2223,2157,0,0,0,0,9139.702
1789078088.339,72,0,2327,2255,0,0,0,0,9144.703
1789078093.340,51,0,2417,2366,0,0,0,0,9149.704
1789078098.341,57,0,2520,2463,0,0,0,0,9154.705
1789078103.342,64,0,2628,2564,0,0,0,0,9159.706
1789078105.824,81,0,2754,2673,0,0,0,0,9164.707
1789078110.825,62,0,2856,2794,0,0,0,0,9169.708
1789078115.826,89,0,2978,2889,0,0,0,0,9174.709
1789078120.828,64,0,3083,3019,0,0,0,0,9179.711
1789078125.830,63,0,3193,3130,0,0,0,0,9184.713
1789078130.832,62,0,3300,3238,0,0,0,0,9189.715
1789078135.834,54,0,3411,3357,0,0,0,0,9194.717
1789078138.331,71,0,3528,3457,0,0,0,0,9199.719
1789078143.334,69,0,3638,3569,0,0,0,0,9204.722
1789078148.336,54,0,3726,3672,0,0,0,0,9209.724
1789078153.338,96,0,3855,3759,0,0,0,0,9214.726
1789078158.339,67,0,3958,3891,0,0,0,0,9219.727
1789078163.340,80,0,4088,4008,0,0,0,0,9224.728
1789078165.845,74,0,4203,4129,0,0,0,0,9229.729
1789078170.846,61,0,4309,4248,0,0,0,0,9234.730
1789078175.846,73,0,4422,4349,0,0,0,0,9239.731
1789078180.848,70,0,4530,4460,0,0,0,0,9244.732
1789078185.849,57,0,4633,4576,0,0,0,0,9249.734
1789078190.851,69,0,4749,4680,0,0,0,0,9254.735
1789078195.853,68,0,4860,4792,0,0,0,0,9259.737
1789078198.355,61,0,4962,4901,0,0,0,0,9264.739
1789078203.356,50,0,5053,5003,0,0,0,0,9269.740
1789078208.357,75,0,5172,5097,0,0,0,0,9274.741
1789078213.358,89,0,5300,5211,0,0,0,0,9279.741
1789078218.359,76,0,5413,5337,0,0,0,0,9284.742
1789078223.360,46,0,5504,5458,0,0,0,0,9289.744
1789078225.865,49,0,5600,5551,0,0,0,0,9294.748
1789078230.867,66,0,5709,5643,0,0,0,0,9299.749
1789078235.871,70,0,5822,5752,0,0,0,0,9304.753
1789078240.872,58,0,5917,5859,0,0,0,0,9309.754
1789078245.873,72,0,6032,5960,0,0,0,0,9314.755
