t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789174720.542,0,0,8612,8612,0,0,0,0,19194.164
1789174725.545,0,0,8612,8612,0,0,0,0,19199.167
1789174730.547,54,0,8708,8654,0,0,0,0,19204.169
1789174735.548,52,0,8809,8757,0,0,0,0,19209.170
1789174740.571,48,0,8902,8854,0,0,0,0,19214.193
1789174745.599,52,0,9006,8954,0,0,0,0,19219.221
1789174750.611,41,0,9095,9054,0,0,0,0,19224.233
1789174753.158,63,0,9204,9141,0,0,0,0,19229.261
1789174758.188,60,0,9319,9259,0,0,0,0,19234.290
1789174763.188,55,0,9422,9367,0,0,0,0,19239.291
1789174768.189,50,0,9517,9467,0,0,0,0,19244.292
1789174773.271,48,0,9605,9557,0,0,0,0,19249.373
1789174778.275,54,0,9710,9656,0,0,0,0,19254.378
1789174780.794,51,0,9803,9752,0,0,0,0,19259.379
1789174785.820,44,0,9896,9852,0,0,0,0,19264.405
1789174790.821,49,0,9995,9946,0,0,0,0,19269.406
1789174795.848,56,0,10104,10048,0,0,0,0,19274.433
1789174800.877,57,0,10214,10157,0,0,0,0,19279.461
1789174805.906,51,0,10312,10261,0,0,0,0,19284.491
1789174808.429,42,0,10403,10361,0,0,0,0,19289.493
1789174813.430,71,0,10516,10445,0,0,0,0,19294.493
1789174818.431,47,0,10605,10558,0,0,0,0,19299.494
1789174823.432,52,0,10701,10649,0,0,0,0,19304.495
1789174828.433,68,0,10815,10747,0,0,0,0,19309.497
1789174833.460,40,0,10898,10858,0,0,0,0,19314.523
1789174838.461,63,0,11002,10939,0,0,0,0,19319.524
1789174840.981,52,0,11096,11044,0,0,0,0,19324.525
1789174845.982,54,0,11198,11144,0,0,0,0,19329.526
1789174851.172,53,0,11298,11245,0,0,0,0,19334.716
1789174856.325,44,0,11394,11350,0,0,0,0,19339.870
1789174861.327,56,0,11509,11453,0,0,0,0,19344.871
1789174866.334,38,0,11604,11566,0,0,0,0,19349.879
1789174871.341,51,0,11699,11648,0,0,0,0,19354.885
1789174876.522,39,0,11793,11754,0,0,0,0,19360.066
1789174881.533,43,0,11889,11846,0,0,0,0,19365.077
1789174883.045,46,0,11986,11940,0,0,0,0,19370.243
1789174888.186,62,0,12092,12030,0,0,0,0,19375.384
1789174893.186,61,0,12199,12138,0,0,0,0,19380.385
1789174898.267,40,0,12295,12255,0,0,0,0,19385.465
1789174903.267,51,0,12384,12333,0,0,0,0,19390.466
1789174908.548,56,0,12500,12444,0,0,0,0,19395.746
1789174913.549,48,0,12600,12552,0,0,0,0,19400.748
1789174916.071,60,0,12712,12652,0,0,0,0,19405.748
1789174921.072,39,0,12802,12763,0,0,0,0,19410.749
1789174926.074,54,0,12904,12850,0,0,0,0,19415.751
1789174931.075,50,0,13001,12951,0,0,0,0,19420.752
1789174936.078,43,0,13091,13048,0,0,0,0,19425.755
1789174941.079,44,0,13179,13135,0,0,0,0,19430.756
1789174943.638,39,0,13268,13229,0,0,0,0,19435.800
1789174948.639,53,0,13381,13328,0,0,0,0,19440.801
1789174953.640,45,0,13479,13434,0,0,0,0,19445.802
1789174958.643,39,0,13573,13534,0,0,0,0,19450.805
1789174963.645,54,0,13685,13631,0,0,0,0,19455.807
1789174968.647,64,0,13798,13734,0,0,0,0,19460.808
1789174971.144,51,0,13896,13845,0,0,0,0,19465.811
1789174976.181,45,0,13986,13941,0,0,0,0,19470.848
1789174981.184,61,0,14097,14036,0,0,0,0,19475.850
1789174986.185,73,0,14214,14141,0,0,0,0,19480.851
1789174991.187,39,0,14298,14259,0,0,0,0,19485.854
1789174996.188,61,0,14405,14344,0,0,0,0,19490.854
1789175001.189,64,0,14515,14451,0,0,0,0,19495.856
1789175003.691,40,0,14600,14560,0,0,0,0,19500.858
1789175008.699,0,0,14639,14639,0,0,0,0,19505.866
1789175013.708,0,0,14639,14639,0,0,0,0,19510.875
1789175018.712,0,0,14639,14639,0,0,0,0,19515.879
1789175023.713,0,0,14639,14639,0,0,0,0,19520.880
1789175028.715,0,0,14639,14639,0,0,0,0,19525.882
1789175031.217,0,0,14639,14639,0,0,0,0,19530.888
