timestamp_iso,t_s,power_w,util_gpu_pct,mem_used_mib,clocks_sm_mhz,temp_c,phase
2026-09-11T22:13:28.431+00:00,0.000,160.529,0,22672.8,2700,50,measure
2026-09-11T22:13:29.439+00:00,1.007,89.709,0,22672.8,2700,49,measure
2026-09-11T22:13:30.431+00:00,2.001,64.129,0,22672.8,525,47,measure
2026-09-11T22:13:31.430+00:00,3.001,48.867,0,22672.8,360,47,measure
2026-09-11T22:13:32.429+00:00,4.000,33.937,0,22672.8,285,47,measure
2026-09-11T22:13:33.430+00:00,5.000,33.702,0,22672.8,225,47,measure
2026-09-11T22:13:34.429+00:00,6.000,33.727,0,22672.8,210,46,measure
2026-09-11T22:13:35.430+00:00,7.001,33.167,22,22672.8,450,46,measure
2026-09-11T22:13:36.429+00:00,8.001,228.363,99,22672.8,2700,56,measure
2026-09-11T22:13:37.455+00:00,9.002,323.899,99,22672.8,2685,59,measure
2026-09-11T22:13:38.430+00:00,10.000,352.388,99,22672.8,2685,62,measure
2026-09-11T22:13:39.431+00:00,11.001,361.696,99,22672.8,2685,63,measure
2026-09-11T22:13:40.430+00:00,12.001,377.065,99,22672.8,2685,64,measure
2026-09-11T22:13:41.430+00:00,13.001,383.862,99,22672.8,2685,65,measure
2026-09-11T22:13:42.430+00:00,14.000,380.026,99,22672.8,2685,63,measure
2026-09-11T22:13:43.429+00:00,15.000,375.574,99,22672.8,2685,65,measure
2026-09-11T22:13:44.430+00:00,16.000,382.603,99,22672.8,2685,65,measure
2026-09-11T22:13:45.434+00:00,17.000,379.683,99,22672.8,2685,63,measure
2026-09-11T22:13:46.430+00:00,18.001,383.94,99,22672.8,2685,64,measure
2026-09-11T22:13:47.430+00:00,19.001,396.122,99,22672.8,2685,66,measure
2026-09-11T22:13:48.435+00:00,20.006,386.422,99,22672.8,2685,65,measure
2026-09-11T22:13:46.948+00:00,21.000,390.823,99,22672.8,2685,67,measure
2026-09-11T22:13:47.949+00:00,22.001,386.954,99,22672.8,2685,65,measure
2026-09-11T22:13:48.953+00:00,23.000,389.244,99,22672.8,2685,65,measure
2026-09-11T22:13:49.948+00:00,24.001,387.447,99,22672.8,2685,65,measure
2026-09-11T22:13:50.948+00:00,25.000,393.923,99,22672.8,2685,66,measure
