t_iso io_some_avg10 io_full_avg10 cpu_some_avg10 loadavg1 vllm_running
2026-09-09T17:05:54+08:00 53.04 53.02 0.00 1.40 NA
2026-09-09T17:06:03+08:00 33.81 33.81 0.00 1.19 NA
2026-09-09T17:06:14+08:00 47.41 47.41 0.00 2.85 NA
2026-09-09T17:06:24+08:00 61.57 61.56 0.00 2.57 NA
2026-09-09T17:06:33+08:00 78.71 78.63 0.00 2.33 NA
2026-09-09T17:06:43+08:00 87.04 87.01 0.00 2.12 NA
2026-09-09T17:06:53+08:00 76.91 76.75 0.00 1.95 NA
2026-09-09T17:07:02+08:00 74.80 74.74 0.00 1.80 NA
2026-09-09T17:07:12+08:00 45.92 45.90 0.00 1.83 NA
2026-09-09T17:07:23+08:00 47.40 47.39 0.40 1.85 NA
2026-09-09T17:07:33+08:00 73.94 73.93 0.14 1.72 NA
2026-09-09T17:07:42+08:00 80.01 80.01 0.05 1.61 NA
2026-09-09T17:07:52+08:00 82.38 82.38 0.01 1.51 NA
2026-09-09T17:08:02+08:00 87.28 87.28 0.00 1.43 NA
2026-09-09T17:08:11+08:00 83.82 83.82 0.00 1.37 NA
2026-09-09T17:08:21+08:00 83.93 83.93 0.00 1.31 NA
2026-09-09T17:08:32+08:00 37.19 37.04 0.00 1.26 NA
2026-09-09T17:08:42+08:00 31.70 31.66 0.00 1.22 NA
2026-09-09T17:08:52+08:00 17.92 17.90 0.00 1.11 1.0
2026-09-09T17:09:02+08:00 6.59 6.58 0.00 1.09 1.0
2026-09-09T17:09:11+08:00 2.42 2.42 0.00 1.08 1.0
2026-09-09T17:09:21+08:00 1.30 1.29 0.00 1.06 1.0
2026-09-09T17:09:31+08:00 0.77 0.77 0.00 1.13 1.0
2026-09-09T17:09:40+08:00 0.74 0.74 0.00 1.11 1.0
2026-09-09T17:09:50+08:00 2.62 0.45 0.00 1.09 1.0
2026-09-09T17:10:01+08:00 1.93 1.13 0.00 1.08 1.0
2026-09-09T17:10:11+08:00 2.35 2.06 0.00 1.06 1.0
2026-09-09T17:10:20+08:00 3.96 3.85 0.00 1.05 1.0
2026-09-09T17:10:30+08:00 2.26 2.21 0.00 1.04 1.0
2026-09-09T17:10:40+08:00 1.24 1.22 0.00 1.04 1.0
2026-09-09T17:10:49+08:00 0.45 0.44 0.00 1.03 1.0
2026-09-09T17:10:59+08:00 0.62 0.62 0.00 1.03 1.0
2026-09-09T17:11:09+08:00 0.59 0.59 0.00 1.02 1.0
2026-09-09T17:11:19+08:00 1.92 1.92 0.00 1.02 1.0
2026-09-09T17:11:29+08:00 1.59 1.59 0.00 1.01 1.0
2026-09-09T17:11:39+08:00 0.75 0.75 0.00 1.01 1.0
2026-09-09T17:11:48+08:00 0.37 0.37 0.00 1.01 1.0
2026-09-09T17:11:58+08:00 0.13 0.13 0.00 1.01 1.0
2026-09-09T17:12:08+08:00 0.37 0.37 0.00 1.01 1.0
2026-09-09T17:12:18+08:00 2.24 2.24 0.00 1.00 1.0
2026-09-09T17:12:28+08:00 1.61 1.61 0.00 1.00 1.0
2026-09-09T17:12:38+08:00 1.49 1.49 0.00 1.00 1.0
2026-09-09T17:12:48+08:00 0.54 0.54 0.00 1.00 1.0
2026-09-09T17:12:57+08:00 2.02 2.02 0.00 1.00 1.0
2026-09-09T17:13:07+08:00 2.01 2.01 0.00 1.08 0.0
2026-09-09T17:13:17+08:00 2.11 2.02 0.00 1.07 8.0
2026-09-09T17:13:27+08:00 1.05 1.02 0.00 1.21 32.0
2026-09-09T17:13:37+08:00 1.52 1.51 0.00 1.18 35.0
2026-09-09T17:13:47+08:00 0.56 0.55 0.00 1.22 23.0
2026-09-09T17:13:56+08:00 0.20 0.20 0.00 1.34 30.0
2026-09-09T17:14:06+08:00 0.45 0.45 0.00 1.29 21.0
2026-09-09T17:14:16+08:00 0.16 0.16 0.00 1.25 25.0
2026-09-09T17:14:26+08:00 0.42 0.42 0.00 1.13 25.0
2026-09-09T17:14:36+08:00 2.46 2.46 0.00 1.11 18.0
2026-09-09T17:14:46+08:00 1.15 1.15 0.00 1.09 26.0
2026-09-09T17:14:56+08:00 0.42 0.42 0.00 1.08 21.0
2026-09-09T17:15:05+08:00 1.57 1.57 0.00 1.14 31.0
2026-09-09T17:15:15+08:00 0.92 0.92 0.00 1.12 27.0
2026-09-09T17:15:25+08:00 0.46 0.46 0.00 1.18 18.0
2026-09-09T17:15:35+08:00 0.33 0.33 0.00 1.31 16.0
2026-09-09T17:15:45+08:00 1.50 1.50 0.00 1.34 28.0
2026-09-09T17:15:55+08:00 2.23 2.23 0.00 1.28 21.0
2026-09-09T17:16:04+08:00 1.88 1.88 0.00 1.24 23.0
2026-09-09T17:16:14+08:00 2.18 2.18 0.00 1.20 30.0
2026-09-09T17:16:24+08:00 1.15 1.15 0.00 1.10 30.0
2026-09-09T17:16:34+08:00 0.52 0.52 0.00 1.08 20.0
2026-09-09T17:16:44+08:00 0.88 0.73 0.00 1.07 31.0
2026-09-09T17:16:54+08:00 0.72 0.66 0.00 1.06 33.0
2026-09-09T17:17:03+08:00 0.76 0.64 0.00 1.05 25.0
2026-09-09T17:17:13+08:00 1.76 1.71 0.00 1.04 24.0
2026-09-09T17:17:23+08:00 1.54 1.52 0.00 1.03 24.0
2026-09-09T17:17:33+08:00 0.69 0.68 0.00 1.03 24.0
2026-09-09T17:17:42+08:00 9.62 9.62 0.00 1.02 19.0
2026-09-09T17:17:52+08:00 3.54 3.54 0.00 1.02 47.0
2026-09-09T17:18:02+08:00 1.30 1.30 0.00 1.02 30.0
2026-09-09T17:18:12+08:00 0.47 0.47 0.00 1.01 0.0
2026-09-09T17:18:22+08:00 1.02 1.02 0.00 1.01 0.0
2026-09-09T17:18:32+08:00 11.18 10.88 0.00 1.16 1.0
2026-09-09T17:18:42+08:00 5.91 5.80 0.00 1.14 1.0
2026-09-09T17:18:52+08:00 4.64 4.60 0.00 1.12 1.0
2026-09-09T17:19:02+08:00 2.73 2.71 0.00 1.10 1.0
2026-09-09T17:19:11+08:00 1.00 0.99 0.00 1.08 1.0
2026-09-09T17:19:21+08:00 0.97 0.97 0.00 1.07 0.0
2026-09-09T17:19:31+08:00 0.95 0.95 0.00 2.75 55.0
2026-09-09T17:19:41+08:00 2.37 2.37 0.00 2.55 55.0
2026-09-09T17:19:51+08:00 0.99 0.99 0.00 2.31 58.0
2026-09-09T17:20:01+08:00 2.60 2.60 0.00 2.11 56.0
2026-09-09T17:20:11+08:00 1.44 1.44 0.00 1.94 64.0
2026-09-09T17:20:20+08:00 0.71 0.71 0.00 1.79 66.0
2026-09-09T17:20:30+08:00 0.26 0.26 0.00 1.75 65.0
2026-09-09T17:20:40+08:00 0.37 0.37 0.00 1.63 67.0
2026-09-09T17:20:49+08:00 0.31 0.31 0.00 1.61 62.0
2026-09-09T17:21:00+08:00 0.81 0.71 0.00 1.52 55.0
2026-09-09T17:21:10+08:00 0.29 0.26 0.00 1.44 69.0
2026-09-09T17:21:19+08:00 0.49 0.48 0.00 1.37 71.0
2026-09-09T17:21:29+08:00 0.18 0.17 0.00 1.63 65.0
2026-09-09T17:21:39+08:00 0.06 0.06 0.00 1.54 88.0
2026-09-09T17:21:48+08:00 0.92 0.92 0.00 1.45 74.0
2026-09-09T17:21:58+08:00 0.70 0.70 0.00 1.46 52.0
2026-09-09T17:22:08+08:00 1.70 1.70 0.00 1.39 68.0
2026-09-09T17:22:18+08:00 0.62 0.62 0.00 1.40 66.0
2026-09-09T17:22:28+08:00 0.33 0.33 0.00 1.34 82.0
2026-09-09T17:22:38+08:00 0.86 0.86 0.00 1.29 70.0
2026-09-09T17:22:48+08:00 0.73 0.73 0.00 1.24 53.0
2026-09-09T17:22:57+08:00 0.27 0.27 0.00 1.20 45.0
2026-09-09T17:23:07+08:00 0.12 0.12 0.00 1.17 58.0
2026-09-09T17:23:18+08:00 0.20 0.20 0.00 1.15 64.0
2026-09-09T17:23:27+08:00 0.82 0.82 0.00 1.12 69.0
2026-09-09T17:23:37+08:00 0.91 0.91 0.00 1.10 55.0
2026-09-09T17:23:47+08:00 0.33 0.33 0.00 1.09 67.0
2026-09-09T17:23:57+08:00 0.52 0.52 0.00 1.15 52.0
2026-09-09T17:24:07+08:00 1.82 1.82 0.00 1.12 56.0
2026-09-09T17:24:17+08:00 0.75 0.75 0.00 1.18 39.0
2026-09-09T17:24:26+08:00 1.17 1.17 0.00 1.15 0.0
2026-09-09T17:24:36+08:00 2.50 2.42 0.00 1.13 0.0
2026-09-09T17:24:46+08:00 2.01 1.98 0.00 1.11 0.0
2026-09-09T17:24:56+08:00 0.92 0.91 0.00 1.09 0.0
2026-09-09T17:25:06+08:00 2.22 2.22 0.00 1.08 0.0
2026-09-09T17:25:16+08:00 1.16 1.16 0.00 1.06 1.0
2026-09-09T17:25:26+08:00 0.82 0.82 0.00 1.05 1.0
2026-09-09T17:25:35+08:00 3.13 3.13 0.00 1.13 1.0
2026-09-09T17:25:45+08:00 7.33 7.33 0.00 1.11 1.0
2026-09-09T17:25:55+08:00 3.79 3.79 0.00 1.16 1.0
2026-09-09T17:26:05+08:00 3.31 3.31 0.00 1.06 0.0
2026-09-09T17:26:15+08:00 1.22 1.22 0.00 1.05 73.0
2026-09-09T17:26:25+08:00 0.74 0.74 0.00 1.04 78.0
2026-09-09T17:26:34+08:00 1.31 1.31 0.00 1.04 87.0
2026-09-09T17:26:44+08:00 0.48 0.48 0.00 1.03 71.0
2026-09-09T17:26:54+08:00 1.66 1.66 0.00 1.03 58.0
2026-09-09T17:27:04+08:00 1.44 1.44 0.00 1.02 74.0
2026-09-09T17:27:14+08:00 0.71 0.71 0.00 1.02 75.0
2026-09-09T17:27:24+08:00 0.41 0.41 0.00 1.01 63.0
2026-09-09T17:27:34+08:00 1.14 1.14 0.00 1.01 74.0
2026-09-09T17:27:43+08:00 1.72 1.72 0.00 1.01 70.0
2026-09-09T17:27:53+08:00 1.03 1.03 0.00 1.01 96.0
