t_unix,in_flight,waiting,admitted,completed,upstream_errors,rejected_cap_full,rejected_queue_full,rejected_queue_timeout,t_mono
1789165964.351,0,0,210,210,0,0,0,0,9710.115
1789165969.355,0,0,210,210,0,0,0,0,9715.119
1789165974.358,8,0,231,223,0,0,0,0,9720.123
1789165979.360,8,0,251,243,0,0,0,0,9725.125
1789165984.365,8,0,276,268,0,0,0,0,9730.129
1789165989.368,8,0,296,288,0,0,0,0,9735.132
1789165991.891,7,0,318,311,0,0,0,0,9740.137
1789165996.892,8,0,340,332,0,0,0,0,9745.138
1789166001.894,8,0,362,354,0,0,0,0,9750.139
1789166006.895,8,0,384,376,0,0,0,0,9755.140
1789166011.895,8,0,404,396,0,0,0,0,9760.141
1789166016.897,8,0,431,423,0,0,0,0,9765.142
1789166021.898,8,0,452,444,0,0,0,0,9770.144
1789166024.420,8,0,475,467,0,0,0,0,9775.145
1789166029.421,8,0,497,489,0,0,0,0,9780.146
1789166034.423,8,0,521,513,0,0,0,0,9785.148
1789166039.424,8,0,545,537,0,0,0,0,9790.149
1789166044.426,8,0,567,559,0,0,0,0,9795.151
1789166049.427,8,0,589,581,0,0,0,0,9800.152
1789166051.952,8,0,612,604,0,0,0,0,9805.158
1789166056.954,8,0,635,627,0,0,0,0,9810.160
1789166061.957,8,0,658,650,0,0,0,0,9815.163
1789166066.958,8,0,682,674,0,0,0,0,9820.164
1789166071.960,8,0,704,696,0,0,0,0,9825.166
1789166076.961,8,0,724,716,0,0,0,0,9830.167
1789166081.963,8,0,748,740,0,0,0,0,9835.169
1789166084.484,8,0,771,763,0,0,0,0,9840.171
1789166089.486,8,0,790,782,0,0,0,0,9845.172
1789166094.490,8,0,809,801,0,0,0,0,9850.177
1789166099.491,8,0,834,826,0,0,0,0,9855.178
1789166104.492,8,0,856,848,0,0,0,0,9860.178
1789166109.494,8,0,879,871,0,0,0,0,9865.181
1789166112.015,8,0,901,893,0,0,0,0,9870.182
1789166117.030,8,0,926,918,0,0,0,0,9875.197
1789166122.031,8,0,949,941,0,0,0,0,9880.199
1789166127.039,8,0,971,963,0,0,0,0,9885.206
1789166132.040,6,0,990,984,0,0,0,0,9890.207
1789166137.042,0,0,990,990,0,0,0,0,9895.209
