t_unix,num_requests_running,num_requests_waiting,kv_cache_usage_perc,prefix_cache_queries_total,prefix_cache_hits_total,prompt_tokens_total,generation_tokens_total,request_success_total,num_preemptions_total,spec_decode_num_drafts_total,spec_decode_num_draft_tokens_total,spec_decode_num_accepted_tokens_total,t_mono
1789165962.789,0.0,0.0,0.0,22317.0,1920.0,22317.0,27720.0,210.0,0.0,6383.0,19146.0,15846.0,9708.553
1789165967.910,0.0,0.0,0.0,22317.0,1920.0,22317.0,27720.0,210.0,0.0,6383.0,19146.0,15846.0,9713.674
1789165973.213,8.0,0.0,0.020268620268620308,24045.0,2304.0,24045.0,29193.0,218.0,0.0,6647.0,19938.0,16219.0,9718.977
1789165978.218,8.0,0.0,0.021489621489621524,26313.0,2784.0,26313.0,32036.0,239.0,0.0,7194.0,21579.0,17055.0,9723.982
1789165983.224,8.0,0.0,0.021001221001221038,28797.0,3360.0,28797.0,35056.0,262.0,0.0,7827.0,23478.0,18062.0,9728.988
1789165988.229,8.0,0.0,0.023199023199023228,31065.0,3744.0,31065.0,37944.0,283.0,0.0,8438.0,25310.0,18934.0,9733.994
1789165990.754,8.0,0.0,0.022466422466422498,33441.0,4320.0,33441.0,40801.0,305.0,0.0,9044.0,27127.0,19783.0,9738.999
1789165995.759,8.0,0.0,0.021001221001221038,35817.0,4896.0,35817.0,43618.0,327.0,0.0,9662.0,28980.0,20594.0,9744.005
1789166000.764,7.0,0.0,0.016605616605616658,38193.0,5376.0,38193.0,46489.0,350.0,0.0,10233.0,30693.0,21457.0,9749.010
1789166005.770,8.0,0.0,0.021001221001221038,40569.0,5856.0,40569.0,49432.0,371.0,0.0,10840.0,32510.0,22388.0,9754.016
1789166010.775,8.0,0.0,0.021001221001221038,42945.0,6432.0,42945.0,52308.0,393.0,0.0,11405.0,34205.0,23260.0,9759.020
1789166015.780,8.0,0.0,0.021733821733821768,45537.0,6912.0,45537.0,55573.0,417.0,0.0,12141.0,36412.0,24522.0,9764.025
1789166020.899,8.0,0.0,0.02051282051282055,48129.0,7488.0,48129.0,58637.0,441.0,0.0,12802.0,38394.0,25544.0,9769.144
1789166023.423,8.0,0.0,0.01978021978021982,50613.0,7488.0,50613.0,61631.0,464.0,0.0,13468.0,40392.0,26539.0,9774.149
1789166028.429,8.0,0.0,0.021733821733821768,52773.0,7488.0,52773.0,64410.0,484.0,0.0,14011.0,42020.0,27301.0,9779.154
1789166033.433,8.0,0.0,0.01978021978021982,55473.0,7488.0,55473.0,67575.0,509.0,0.0,14714.0,44127.0,28463.0,9784.158
1789166038.437,8.0,0.0,0.022954822954822984,57957.0,7488.0,57957.0,70801.0,532.0,0.0,15429.0,46272.0,29699.0,9789.162
