t_iso io_some_avg10 io_full_avg10 cpu_some_avg10 loadavg1 vllm_running
2026-09-12T22:46:38+08:00 18.09 18.09 0.00 1.16 0.0
2026-09-12T22:46:45+08:00 8.23 8.23 0.00 1.14 1.0
2026-09-12T22:46:55+08:00 3.27 3.27 0.00 1.12 1.0
2026-09-12T22:47:05+08:00 1.60 1.60 0.00 1.10 1.0
2026-09-12T22:47:15+08:00 0.71 0.71 0.00 1.08 1.0
2026-09-12T22:47:23+08:00 0.42 0.42 0.00 1.07 1.0
2026-09-12T22:47:33+08:00 0.97 0.97 0.00 1.06 1.0
2026-09-12T22:47:43+08:00 1.82 1.82 0.00 1.05 1.0
2026-09-12T22:47:50+08:00 2.15 2.15 0.00 1.04 1.0
2026-09-12T22:48:00+08:00 1.57 1.57 0.00 1.11 1.0
2026-09-12T22:48:10+08:00 0.70 0.70 0.00 1.09 1.0
2026-09-12T22:48:18+08:00 0.58 0.58 0.00 1.16 1.0
2026-09-12T22:48:28+08:00 1.78 1.78 0.00 1.13 1.0
2026-09-12T22:48:38+08:00 0.65 0.65 0.00 1.11 1.0
2026-09-12T22:48:45+08:00 3.52 3.52 0.00 1.09 1.0
2026-09-12T22:48:55+08:00 3.52 3.52 0.00 1.08 1.0
2026-09-12T22:49:05+08:00 2.98 2.98 0.00 1.14 1.0
2026-09-12T22:49:15+08:00 2.13 2.13 0.00 1.12 1.0
2026-09-12T22:49:23+08:00 0.78 0.78 0.00 1.10 1.0
2026-09-12T22:49:33+08:00 1.55 1.55 0.00 1.08 1.0
2026-09-12T22:49:43+08:00 2.87 2.87 0.00 1.15 1.0
2026-09-12T22:49:51+08:00 1.78 1.78 0.00 1.13 0.0
2026-09-12T22:50:01+08:00 0.95 0.95 0.00 1.19 1.0
2026-09-12T22:50:11+08:00 3.38 3.38 0.00 1.31 1.0
2026-09-12T22:50:18+08:00 1.60 1.60 0.00 1.27 1.0
2026-09-12T22:50:28+08:00 1.01 1.01 0.00 1.22 1.0
2026-09-12T22:50:38+08:00 1.92 1.92 0.00 1.19 1.0
2026-09-12T22:50:46+08:00 6.83 6.83 0.00 1.16 0.0
2026-09-12T22:50:56+08:00 34.95 34.95 0.00 1.13 0.0
2026-09-12T22:51:06+08:00 24.04 24.04 0.00 1.51 50.0
2026-09-12T22:51:16+08:00 10.81 10.81 0.00 1.43 77.0
2026-09-12T22:51:23+08:00 4.16 4.16 0.00 1.45 73.0
2026-09-12T22:51:34+08:00 1.69 1.69 0.00 1.38 56.0
2026-09-12T22:51:44+08:00 0.76 0.76 0.00 1.32 53.0
